id,name,movie_id,title,genre
18.0,Drama,13853,The Clan of the Cave Bear,1
35.0,Comedy,31306,Crazy in Alabama,0
18.0,Drama,31306,Crazy in Alabama,1
27.0,Horror,8461,Funny Games,0
53.0,Thriller,8461,Funny Games,1
80.0,Crime,8461,Funny Games,2
18.0,Drama,331592,Listening,0
53.0,Thriller,331592,Listening,1
878.0,Science Fiction,331592,Listening,2
18.0,Drama,47692,Felicia's Journey,0
18.0,Drama,19,Metropolis,0
878.0,Science Fiction,19,Metropolis,1
28.0,Action,10045,District B13,0
53.0,Thriller,10045,District B13,1
878.0,Science Fiction,10045,District B13,2
18.0,Drama,400,Things to Do in Denver When You're Dead,0
80.0,Crime,400,Things to Do in Denver When You're Dead,1
28.0,Action,253450,The Assassin,0
18.0,Drama,253450,The Assassin,1
36.0,History,253450,The Assassin,2
18.0,Drama,9104,Buffalo Soldiers,0
35.0,Comedy,9104,Buffalo Soldiers,1
10752.0,War,9104,Buffalo Soldiers,2
53.0,Thriller,11190,The Return,0
18.0,Drama,11190,The Return,1
9648.0,Mystery,11190,The Return,2
12.0,Adventure,16353,Ong Bak 2,0
28.0,Action,16353,Ong Bak 2,1
53.0,Thriller,16353,Ong Bak 2,2
12.0,Adventure,23759,Centurion,0
28.0,Action,23759,Centurion,1
18.0,Drama,23759,Centurion,2
18.0,Drama,24206,Silent Trigger,0
28.0,Action,24206,Silent Trigger,1
53.0,Thriller,24206,Silent Trigger,2
9648.0,Mystery,10185,The Midnight Meat Train,0
18.0,Drama,10185,The Midnight Meat Train,1
80.0,Crime,10185,The Midnight Meat Train,2
18.0,Drama,75033,Winnie Mandela,0
18.0,Drama,74536,The Son of No One,0
53.0,Thriller,74536,The Son of No One,1
80.0,Crime,74536,The Son of No One,2
28.0,Action,31668,All The Queen's Men,0
35.0,Comedy,31668,All The Queen's Men,1
18.0,Drama,31668,All The Queen's Men,2
35.0,Comedy,13501,The Good Night,0
18.0,Drama,13501,The Good Night,1
10749.0,Romance,13501,The Good Night,2
18.0,Drama,15208,Bathory: Countess of Blood,0
14.0,Fantasy,15208,Bathory: Countess of Blood,1
16.0,Animation,172391,Khumba,0
12.0,Adventure,172391,Khumba,1
10751.0,Family,172391,Khumba,2
53.0,Thriller,262543,Automata,0
878.0,Science Fiction,262543,Automata,1
28.0,Action,9288,Dungeons & Dragons: Wrath of the Dragon God,0
12.0,Adventure,9288,Dungeons & Dragons: Wrath of the Dragon God,1
14.0,Fantasy,9288,Dungeons & Dragons: Wrath of the Dragon God,2
18.0,Drama,20083,Shinjuku Incident,0
28.0,Action,20083,Shinjuku Incident,1
53.0,Thriller,20083,Shinjuku Incident,2
18.0,Drama,40880,Pandaemonium,0
10769.0,Foreign,40880,Pandaemonium,1
10749.0,Romance,137,Groundhog Day,0
14.0,Fantasy,137,Groundhog Day,1
18.0,Drama,137,Groundhog Day,2
35.0,Comedy,264999,Magic Mike XXL,0
18.0,Drama,264999,Magic Mike XXL,1
10402.0,Music,264999,Magic Mike XXL,2
18.0,Drama,454,Romeo + Juliet,0
10749.0,Romance,454,Romeo + Juliet,1
18.0,Drama,53457,Sarah's Key,0
10752.0,War,53457,Sarah's Key,1
18.0,Drama,288980,Freedom,0
37.0,Western,33,Unforgiven,0
18.0,Drama,1951,Manderlay,0
18.0,Drama,12405,Slumdog Millionaire,0
10749.0,Romance,12405,Slumdog Millionaire,1
18.0,Drama,10998,Fatal Attraction,0
10749.0,Romance,10998,Fatal Attraction,1
53.0,Thriller,10998,Fatal Attraction,2
10749.0,Romance,114,Pretty Woman,0
35.0,Comedy,114,Pretty Woman,1
12.0,Adventure,9396,Crocodile Dundee II,0
35.0,Comedy,9396,Crocodile Dundee II,1
53.0,Thriller,319910,Broken Horses,0
9648.0,Mystery,319910,Broken Horses,1
18.0,Drama,319910,Broken Horses,2
18.0,Drama,2604,Born on the Fourth of July,0
10752.0,War,2604,Born on the Fourth of July,1
35.0,Comedy,864,Cool Runnings,0
9648.0,Mystery,14435,My Bloody Valentine,0
27.0,Horror,14435,My Bloody Valentine,1
18.0,Drama,1931,Stomp the Yard,0
10402.0,Music,1931,Stomp the Yard,1
12.0,Adventure,691,The Spy Who Loved Me,0
28.0,Action,691,The Spy Who Loved Me,1
53.0,Thriller,691,The Spy Who Loved Me,2
27.0,Horror,9877,Urban Legend,0
53.0,Thriller,9877,Urban Legend,1
35.0,Comedy,62008,Good Deeds,0
18.0,Drama,62008,Good Deeds,1
10749.0,Romance,62008,Good Deeds,2
28.0,Action,12227,White Fang,0
12.0,Adventure,12227,White Fang,1
18.0,Drama,12227,White Fang,2
35.0,Comedy,13824,Superstar,0
10751.0,Family,13824,Superstar,1
36.0,History,71688,The Iron Lady,0
18.0,Drama,71688,The Iron Lady,1
28.0,Action,15173,Jonah: A VeggieTales Movie,0
12.0,Adventure,15173,Jonah: A VeggieTales Movie,1
16.0,Animation,15173,Jonah: A VeggieTales Movie,2
18.0,Drama,8291,Poetic Justice,0
10749.0,Romance,8291,Poetic Justice,1
28.0,Action,13950,All About the Benjamins,0
12.0,Adventure,13950,All About the Benjamins,1
35.0,Comedy,13950,All About the Benjamins,2
35.0,Comedy,12158,Vampire in Brooklyn,0
27.0,Horror,12158,Vampire in Brooklyn,1
10749.0,Romance,12158,Vampire in Brooklyn,2
27.0,Horror,11586,Exorcist II: The Heretic,0
53.0,Thriller,11586,Exorcist II: The Heretic,1
14.0,Fantasy,11586,Exorcist II: The Heretic,2
27.0,Horror,10008,An American Haunting,0
53.0,Thriller,10008,An American Haunting,1
35.0,Comedy,2830,My Boss's Daughter,0
10749.0,Romance,2830,My Boss's Daughter,1
53.0,Thriller,12403,A Perfect Getaway,0
9648.0,Mystery,12403,A Perfect Getaway,1
12.0,Adventure,12403,A Perfect Getaway,2
35.0,Comedy,34563,Our Family Wedding,0
35.0,Comedy,14557,Dead Man on Campus,0
35.0,Comedy,10368,Tea with Mussolini,0
18.0,Drama,10368,Tea with Mussolini,1
10752.0,War,10368,Tea with Mussolini,2
27.0,Horror,10280,Thinner,0
53.0,Thriller,10280,Thinner,1
18.0,Drama,12637,"New York, New York",0
10402.0,Music,12637,"New York, New York",1
10749.0,Romance,12637,"New York, New York",2
35.0,Comedy,34152,Crooklyn,0
18.0,Drama,34152,Crooklyn,1
35.0,Comedy,14434,I Think I Love My Wife,0
10749.0,Romance,14434,I Think I Love My Wife,1
27.0,Horror,11470,Jason X,0
878.0,Science Fiction,11470,Jason X,1
36.0,History,10741,Bobby,0
18.0,Drama,10741,Bobby,1
35.0,Comedy,24940,Head Over Heels,0
10749.0,Romance,24940,Head Over Heels,1
35.0,Comedy,82679,Fun Size,0
18.0,Drama,2013,The Diving Bell and the Butterfly,0
10749.0,Romance,1440,Little Children,0
18.0,Drama,1440,Little Children,1
18.0,Drama,18041,Gossip,0
9648.0,Mystery,18041,Gossip,1
53.0,Thriller,18041,Gossip,2
18.0,Drama,28029,A Walk on the Moon,0
10749.0,Romance,28029,A Walk on the Moon,1
28.0,Action,1123,Catch a Fire,0
18.0,Drama,1123,Catch a Fire,1
53.0,Thriller,1123,Catch a Fire,2
27.0,Horror,14033,Soul Survivors,0
9648.0,Mystery,14033,Soul Survivors,1
53.0,Thriller,14033,Soul Survivors,2
18.0,Drama,87729,Jefferson in Paris,0
10749.0,Romance,87729,Jefferson in Paris,1
35.0,Comedy,16899,Easy Virtue,0
10749.0,Romance,16899,Easy Virtue,1
28.0,Action,41317,Caravans,0
12.0,Adventure,41317,Caravans,1
18.0,Drama,41317,Caravans,2
36.0,History,245700,Mr. Turner,0
18.0,Drama,245700,Mr. Turner,1
18.0,Drama,37842,Wild Grass,0
10749.0,Romance,37842,Wild Grass,1
18.0,Drama,9045,Amen.,0
36.0,History,9045,Amen.,1
36.0,History,44092,Reign of Assassins,0
28.0,Action,44092,Reign of Assassins,1
35.0,Comedy,16005,The Lucky Ones,0
18.0,Drama,16005,The Lucky Ones,1
36.0,History,16005,The Lucky Ones,2
18.0,Drama,44754,Margaret,0
35.0,Comedy,23988,Stan Helsing,0
27.0,Horror,23988,Stan Helsing,1
10749.0,Romance,43949,Flipped,0
18.0,Drama,43949,Flipped,1
18.0,Drama,142,Brokeback Mountain,0
10749.0,Romance,142,Brokeback Mountain,1
35.0,Comedy,9603,Clueless,0
18.0,Drama,9603,Clueless,1
10749.0,Romance,9603,Clueless,2
18.0,Drama,10712,Far from Heaven,0
10749.0,Romance,10712,Far from Heaven,1
35.0,Comedy,243938,Hot Tub Time Machine 2,0
18.0,Drama,10876,Quills,0
35.0,Comedy,86838,Seven Psychopaths,0
80.0,Crime,86838,Seven Psychopaths,1
18.0,Drama,25208,The Caveman's Valentine,0
9648.0,Mystery,25208,The Caveman's Valentine,1
53.0,Thriller,25208,The Caveman's Valentine,2
18.0,Drama,613,Downfall,0
36.0,History,613,Downfall,1
10752.0,War,613,Downfall,2
18.0,Drama,1913,The Sea Inside,0
53.0,Thriller,97370,Under the Skin,0
878.0,Science Fiction,97370,Under the Skin,1
18.0,Drama,97370,Under the Skin,2
35.0,Comedy,801,"Good Morning, Vietnam",0
18.0,Drama,801,"Good Morning, Vietnam",1
10752.0,War,801,"Good Morning, Vietnam",2
28.0,Action,70829,The Last Godfather,0
35.0,Comedy,70829,The Last Godfather,1
53.0,Thriller,70829,The Last Godfather,2
99.0,Documentary,54518,Justin Bieber: Never Say Never,0
10402.0,Music,54518,Justin Bieber: Never Say Never,1
10751.0,Family,54518,Justin Bieber: Never Say Never,2
18.0,Drama,44214,Black Swan,0
53.0,Thriller,44214,Black Swan,1
18.0,Drama,240,The Godfather: Part II,0
80.0,Crime,240,The Godfather: Part II,1
18.0,Drama,9816,Save the Last Dance,0
10751.0,Family,9816,Save the Last Dance,1
10749.0,Romance,9816,Save the Last Dance,2
27.0,Horror,10131,A Nightmare on Elm Street 4: The Dream Master,0
53.0,Thriller,10131,A Nightmare on Elm Street 4: The Dream Master,1
18.0,Drama,339984,Miracles from Heaven,0
35.0,Comedy,8859,"Dude, Where’s My Car?",0
80.0,Crime,11967,Young Guns,0
28.0,Action,11967,Young Guns,1
12.0,Adventure,11967,Young Guns,2
35.0,Comedy,239563,St. Vincent,0
35.0,Comedy,222899,About Last Night,0
10749.0,Romance,222899,About Last Night,1
35.0,Comedy,4951,10 Things I Hate About You,0
10749.0,Romance,4951,10 Things I Hate About You,1
18.0,Drama,4951,10 Things I Hate About You,2
35.0,Comedy,10985,The New Guy,0
10751.0,Family,10985,The New Guy,1
35.0,Comedy,9644,National Lampoon's Loaded Weapon 1,0
27.0,Horror,332567,The Shallows,0
18.0,Drama,332567,The Shallows,1
53.0,Thriller,332567,The Shallows,2
878.0,Science Fiction,1954,The Butterfly Effect,0
53.0,Thriller,1954,The Butterfly Effect,1
35.0,Comedy,15489,Snow Day,0
10751.0,Family,15489,Snow Day,1
35.0,Comedy,15250,This Christmas,0
18.0,Drama,15250,This Christmas,1
878.0,Science Fiction,22345,Baby Geniuses,0
35.0,Comedy,22345,Baby Geniuses,1
10751.0,Family,22345,Baby Geniuses,2
28.0,Action,9448,The Big Hit,0
12.0,Adventure,9448,The Big Hit,1
35.0,Comedy,9448,The Big Hit,2
35.0,Comedy,38223,Harriet the Spy,0
18.0,Drama,38223,Harriet the Spy,1
10751.0,Family,38223,Harriet the Spy,2
18.0,Drama,11186,Child's Play 2,0
27.0,Horror,11186,Child's Play 2,1
80.0,Crime,136835,No Good Deed,0
53.0,Thriller,136835,No Good Deed,1
878.0,Science Fiction,5876,The Mist,0
27.0,Horror,5876,The Mist,1
53.0,Thriller,5876,The Mist,2
18.0,Drama,264660,Ex Machina,0
878.0,Science Fiction,264660,Ex Machina,1
14.0,Fantasy,492,Being John Malkovich,0
18.0,Drama,492,Being John Malkovich,1
35.0,Comedy,492,Being John Malkovich,2
35.0,Comedy,25462,Two Can Play That Game,0
10749.0,Romance,25462,Two Can Play That Game,1
10751.0,Family,238603,Earth to Echo,0
12.0,Adventure,238603,Earth to Echo,1
878.0,Science Fiction,238603,Earth to Echo,2
18.0,Drama,10691,Crazy/Beautiful,0
10749.0,Romance,10691,Crazy/Beautiful,1
28.0,Action,1251,Letters from Iwo Jima,0
12.0,Adventure,1251,Letters from Iwo Jima,1
18.0,Drama,1251,Letters from Iwo Jima,2
12.0,Adventure,5172,The Astronaut Farmer,0
35.0,Comedy,5172,The Astronaut Farmer,1
18.0,Drama,5172,The Astronaut Farmer,2
35.0,Comedy,58680,Woo,0
10749.0,Romance,58680,Woo,1
18.0,Drama,264644,Room,0
53.0,Thriller,264644,Room,1
35.0,Comedy,14577,Dirty Work,0
35.0,Comedy,11592,Serial Mom,0
80.0,Crime,11592,Serial Mom,1
27.0,Horror,11592,Serial Mom,2
35.0,Comedy,16406,Dick,0
18.0,Drama,19052,Light It Up,0
53.0,Thriller,19052,Light It Up,1
10402.0,Music,3682,54,0
18.0,Drama,3682,54,1
12.0,Adventure,9683,Bubble Boy,0
35.0,Comedy,9683,Bubble Boy,1
18.0,Drama,9683,Bubble Boy,2
35.0,Comedy,2084,Birthday Girl,0
80.0,Crime,2084,Birthday Girl,1
53.0,Thriller,2084,Birthday Girl,2
35.0,Comedy,107811,21 & Over,0
18.0,Drama,2266,"Paris, je t'aime",0
10749.0,Romance,2266,"Paris, je t'aime",1
18.0,Drama,13074,Resurrecting the Champ,0
35.0,Comedy,144340,Admission,0
18.0,Drama,144340,Admission,1
10749.0,Romance,144340,Admission,2
10749.0,Romance,48217,The Widow of Saint-Pierre,0
18.0,Drama,48217,The Widow of Saint-Pierre,1
18.0,Drama,28211,Chloe,0
53.0,Thriller,28211,Chloe,1
9648.0,Mystery,28211,Chloe,2
35.0,Comedy,47502,Faithful,0
80.0,Crime,47502,Faithful,1
18.0,Drama,47502,Faithful,2
18.0,Drama,9950,Find Me Guilty,0
28.0,Action,9950,Find Me Guilty,1
35.0,Comedy,9950,Find Me Guilty,2
18.0,Drama,84892,The Perks of Being a Wallflower,0
10749.0,Romance,84892,The Perks of Being a Wallflower,1
28.0,Action,24227,Excessive Force,0
18.0,Drama,9672,Infamous,0
18.0,Drama,44853,The Claim,0
10749.0,Romance,44853,The Claim,1
37.0,Western,44853,The Claim,2
53.0,Thriller,157544,The Vatican Tapes,0
27.0,Horror,157544,The Vatican Tapes,1
28.0,Action,59678,Attack the Block,0
35.0,Comedy,59678,Attack the Block,1
878.0,Science Fiction,59678,Attack the Block,2
18.0,Drama,79777,In the Land of Blood and Honey,0
10749.0,Romance,79777,In the Land of Blood and Honey,1
10752.0,War,79777,In the Land of Blood and Honey,2
80.0,Crime,158011,The Call,0
53.0,Thriller,158011,The Call,1
36.0,History,407887,Operation Chromite,0
18.0,Drama,407887,Operation Chromite,1
10752.0,War,407887,Operation Chromite,2
10751.0,Family,17043,The Crocodile Hunter: Collision Course,0
28.0,Action,17043,The Crocodile Hunter: Collision Course,1
12.0,Adventure,17043,The Crocodile Hunter: Collision Course,2
35.0,Comedy,8952,I Love You Phillip Morris,0
18.0,Drama,8952,I Love You Phillip Morris,1
10749.0,Romance,8952,I Love You Phillip Morris,2
12.0,Adventure,62204,Quest for Fire,0
18.0,Drama,62204,Quest for Fire,1
18.0,Drama,13435,Antwone Fisher,0
10749.0,Romance,13435,Antwone Fisher,1
18.0,Drama,17187,The Emperor's Club,0
10749.0,Romance,17187,The Emperor's Club,1
28.0,Action,319,True Romance,0
53.0,Thriller,319,True Romance,1
80.0,Crime,319,True Romance,2
10749.0,Romance,59457,Womb,0
878.0,Science Fiction,59457,Womb,1
80.0,Crime,9504,Glengarry Glen Ross,0
18.0,Drama,9504,Glengarry Glen Ross,1
9648.0,Mystery,9504,Glengarry Glen Ross,2
80.0,Crime,37414,The Killer Inside Me,0
18.0,Drama,37414,The Killer Inside Me,1
53.0,Thriller,37414,The Killer Inside Me,2
18.0,Drama,6217,Cat People,0
14.0,Fantasy,6217,Cat People,1
27.0,Horror,6217,Cat People,2
27.0,Horror,26688,Sorority Row,0
9648.0,Mystery,26688,Sorority Row,1
53.0,Thriller,26688,Sorority Row,2
12.0,Adventure,43867,The Prisoner of Zenda,0
18.0,Drama,43867,The Prisoner of Zenda,1
10749.0,Romance,43867,The Prisoner of Zenda,2
35.0,Comedy,6615,Lars and the Real Girl,0
10749.0,Romance,6615,Lars and the Real Girl,1
18.0,Drama,6615,Lars and the Real Girl,2
10752.0,War,14574,The Boy in the Striped Pyjamas,0
18.0,Drama,14574,The Boy in the Striped Pyjamas,1
18.0,Drama,16,Dancer in the Dark,0
80.0,Crime,16,Dancer in the Dark,1
10402.0,Music,16,Dancer in the Dark,2
18.0,Drama,39780,Oscar and Lucinda,0
10749.0,Romance,39780,Oscar and Lucinda,1
80.0,Crime,21612,The Funeral,0
18.0,Drama,21612,The Funeral,1
35.0,Comedy,36691,Solitary Man,0
18.0,Drama,36691,Solitary Man,1
10749.0,Romance,36691,Solitary Man,2
28.0,Action,23631,Machete,0
35.0,Comedy,23631,Machete,1
53.0,Thriller,23631,Machete,2
80.0,Crime,45324,Casino Jack,0
35.0,Comedy,45324,Casino Jack,1
18.0,Drama,45324,Casino Jack,2
16.0,Animation,12144,The Land Before Time,0
12.0,Adventure,12144,The Land Before Time,1
10751.0,Family,12144,The Land Before Time,2
28.0,Action,11658,Tae Guk Gi: The Brotherhood of War,0
12.0,Adventure,11658,Tae Guk Gi: The Brotherhood of War,1
18.0,Drama,11658,Tae Guk Gi: The Brotherhood of War,2
18.0,Drama,56601,The Perfect Game,0
10751.0,Family,56601,The Perfect Game,1
18.0,Drama,9552,The Exorcist,0
27.0,Horror,9552,The Exorcist,1
53.0,Thriller,9552,The Exorcist,2
27.0,Horror,578,Jaws,0
53.0,Thriller,578,Jaws,1
12.0,Adventure,578,Jaws,2
35.0,Comedy,2105,American Pie,0
10749.0,Romance,2105,American Pie,1
16.0,Animation,126319,Ernest & Celestine,0
35.0,Comedy,126319,Ernest & Celestine,1
18.0,Drama,126319,Ernest & Celestine,2
28.0,Action,10136,The Golden Child,0
12.0,Adventure,10136,The Golden Child,1
35.0,Comedy,10136,The Golden Child,2
35.0,Comedy,67660,Think Like a Man,0
10749.0,Romance,67660,Think Like a Man,1
35.0,Comedy,10611,Barbershop,0
18.0,Drama,10611,Barbershop,1
28.0,Action,154,Star Trek II: The Wrath of Khan,0
12.0,Adventure,154,Star Trek II: The Wrath of Khan,1
878.0,Science Fiction,154,Star Trek II: The Wrath of Khan,2
35.0,Comedy,3049,Ace Ventura: Pet Detective,0
9648.0,Mystery,3049,Ace Ventura: Pet Detective,1
53.0,Thriller,860,WarGames,0
878.0,Science Fiction,860,WarGames,1
80.0,Crime,9281,Witness,0
18.0,Drama,9281,Witness,1
10749.0,Romance,9281,Witness,2
28.0,Action,75674,Act of Valor,0
53.0,Thriller,75674,Act of Valor,1
10752.0,War,75674,Act of Valor,2
10402.0,Music,9762,Step Up,0
18.0,Drama,9762,Step Up,1
10749.0,Romance,9762,Step Up,2
16.0,Animation,3179,Beavis and Butt-Head Do America,0
35.0,Comedy,3179,Beavis and Butt-Head Do America,1
35.0,Comedy,184,Jackie Brown,0
80.0,Crime,184,Jackie Brown,1
10749.0,Romance,184,Jackie Brown,2
35.0,Comedy,13335,Harold & Kumar Escape from Guantanamo Bay,0
12.0,Adventure,13335,Harold & Kumar Escape from Guantanamo Bay,1
878.0,Science Fiction,76726,Chronicle,0
18.0,Drama,76726,Chronicle,1
53.0,Thriller,76726,Chronicle,2
10402.0,Music,10269,Yentl,0
18.0,Drama,10269,Yentl,1
10749.0,Romance,10269,Yentl,2
10751.0,Family,36819,Time Bandits,0
14.0,Fantasy,36819,Time Bandits,1
878.0,Science Fiction,36819,Time Bandits,2
28.0,Action,17130,Crossroads,0
12.0,Adventure,17130,Crossroads,1
35.0,Comedy,17130,Crossroads,2
35.0,Comedy,57214,Project X,0
80.0,Crime,57214,Project X,1
18.0,Drama,11202,Patton,0
36.0,History,11202,Patton,1
10752.0,War,11202,Patton,2
27.0,Horror,9357,One Hour Photo,0
53.0,Thriller,9357,One Hour Photo,1
27.0,Horror,13812,Quarantine,0
878.0,Science Fiction,13812,Quarantine,1
53.0,Thriller,13812,Quarantine,2
18.0,Drama,9030,The Eye,0
27.0,Horror,9030,The Eye,1
53.0,Thriller,9030,The Eye,2
35.0,Comedy,19084,Johnson Family Vacation,0
10751.0,Family,19084,Johnson Family Vacation,1
35.0,Comedy,8386,How High,0
35.0,Comedy,10437,The Muppet Christmas Carol,0
10751.0,Family,10437,The Muppet Christmas Carol,1
14.0,Fantasy,10437,The Muppet Christmas Carol,2
18.0,Drama,1360,Frida,0
10749.0,Romance,1360,Frida,1
99.0,Documentary,101267,Katy Perry: Part of Me,0
10402.0,Music,101267,Katy Perry: Part of Me,1
10749.0,Romance,222935,The Fault in Our Stars,0
18.0,Drama,222935,The Fault in Our Stars,1
18.0,Drama,10220,Rounders,0
80.0,Crime,10220,Rounders,1
18.0,Drama,284296,Top Five,0
35.0,Comedy,284296,Top Five,1
27.0,Horror,31915,Prophecy,0
878.0,Science Fiction,31915,Prophecy,1
27.0,Horror,11601,Stir of Echoes,0
9648.0,Mystery,11601,Stir of Echoes,1
53.0,Thriller,11601,Stir of Echoes,2
18.0,Drama,205220,Philomena,0
35.0,Comedy,11354,The Upside of Anger,0
18.0,Drama,11354,The Upside of Anger,1
27.0,Horror,16241,The Boys from Brazil,0
18.0,Drama,16241,The Boys from Brazil,1
53.0,Thriller,16241,The Boys from Brazil,2
14.0,Fantasy,14191,Aquamarine,0
10749.0,Romance,14191,Aquamarine,1
10751.0,Family,14191,Aquamarine,2
18.0,Drama,286565,Paper Towns,0
9648.0,Mystery,286565,Paper Towns,1
10749.0,Romance,286565,Paper Towns,2
35.0,Comedy,26710,My Baby's Daddy,0
18.0,Drama,129670,Nebraska,0
12.0,Adventure,129670,Nebraska,1
27.0,Horror,9059,Tales from the Crypt: Demon Knight,0
35.0,Comedy,9059,Tales from the Crypt: Demon Knight,1
53.0,Thriller,9059,Tales from the Crypt: Demon Knight,2
35.0,Comedy,34549,Max Keeble's Big Move,0
10751.0,Family,34549,Max Keeble's Big Move,1
14.0,Fantasy,34549,Max Keeble's Big Move,2
35.0,Comedy,57157,Young Adult,0
18.0,Drama,57157,Young Adult,1
28.0,Action,1948,Crank,0
53.0,Thriller,1948,Crank,1
80.0,Crime,1948,Crank,2
35.0,Comedy,28353,Def Jam's How to Be a Player,0
10749.0,Romance,28353,Def Jam's How to Be a Player,1
35.0,Comedy,46889,Living Out Loud,0
18.0,Drama,46889,Living Out Loud,1
10749.0,Romance,46889,Living Out Loud,2
35.0,Comedy,38093,Just Wright,0
18.0,Drama,38093,Just Wright,1
10749.0,Romance,38093,Just Wright,2
18.0,Drama,14976,Rachel Getting Married,0
10749.0,Romance,11027,The Postman Always Rings Twice,0
80.0,Crime,11027,The Postman Always Rings Twice,1
18.0,Drama,11027,The Postman Always Rings Twice,2
18.0,Drama,3635,Girl with a Pearl Earring,0
10749.0,Romance,3635,Girl with a Pearl Earring,1
28.0,Action,387,Das Boot,0
18.0,Drama,387,Das Boot,1
36.0,History,387,Das Boot,2
35.0,Comedy,6020,Sorority Boys,0
35.0,Comedy,122906,About Time,0
18.0,Drama,122906,About Time,1
878.0,Science Fiction,122906,About Time,2
12.0,Adventure,9550,House of Flying Daggers,0
18.0,Drama,9550,House of Flying Daggers,1
28.0,Action,9550,House of Flying Daggers,2
18.0,Drama,60599,Arbitrage,0
53.0,Thriller,60599,Arbitrage,1
878.0,Science Fiction,227719,Project Almanac,0
53.0,Thriller,227719,Project Almanac,1
18.0,Drama,14299,Cadillac Records,0
36.0,History,14299,Cadillac Records,1
10402.0,Music,14299,Cadillac Records,2
28.0,Action,19419,Screwed,0
35.0,Comedy,19419,Screwed,1
28.0,Action,12088,Fortress,0
53.0,Thriller,12088,Fortress,1
878.0,Science Fiction,12088,Fortress,2
35.0,Comedy,14799,For Your Consideration,0
18.0,Drama,14799,For Your Consideration,1
18.0,Drama,9466,Celebrity,0
35.0,Comedy,9466,Celebrity,1
18.0,Drama,7510,Running with Scissors,0
35.0,Comedy,7510,Running with Scissors,1
35.0,Comedy,31246,From Justin to Kelly,0
10749.0,Romance,31246,From Justin to Kelly,1
35.0,Comedy,61752,Girl 6,0
9648.0,Mystery,10944,In the Cut,0
53.0,Thriller,10944,In the Cut,1
18.0,Drama,10362,Two Lovers,0
10749.0,Romance,10362,Two Lovers,1
35.0,Comedy,14778,Last Orders,0
18.0,Drama,14778,Last Orders,1
27.0,Horror,1255,The Host,0
18.0,Drama,1255,The Host,1
878.0,Science Fiction,1255,The Host,2
12.0,Adventure,45226,The Pursuit of D.B. Cooper,0
80.0,Crime,45226,The Pursuit of D.B. Cooper,1
53.0,Thriller,45226,The Pursuit of D.B. Cooper,2
35.0,Comedy,10212,Ravenous,0
27.0,Horror,10212,Ravenous,1
53.0,Thriller,10212,Ravenous,2
35.0,Comedy,8669,Charlie Bartlett,0
18.0,Drama,8669,Charlie Bartlett,1
35.0,Comedy,179144,The Great Beauty,0
18.0,Drama,179144,The Great Beauty,1
35.0,Comedy,16857,The Dangerous Lives of Altar Boys,0
18.0,Drama,16857,The Dangerous Lives of Altar Boys,1
18.0,Drama,86825,Stoker,0
27.0,Horror,86825,Stoker,1
53.0,Thriller,86825,Stoker,2
14.0,Fantasy,844,2046,0
18.0,Drama,844,2046,1
878.0,Science Fiction,844,2046,2
80.0,Crime,8060,Married Life,0
18.0,Drama,8060,Married Life,1
10749.0,Romance,8060,Married Life,2
12.0,Adventure,15907,Duma,0
18.0,Drama,15907,Duma,1
10751.0,Family,15907,Duma,2
18.0,Drama,38448,Ondine,0
10749.0,Romance,38448,Ondine,1
80.0,Crime,327,Brother,0
18.0,Drama,327,Brother,1
53.0,Thriller,327,Brother,2
35.0,Comedy,9260,Welcome to Collinwood,0
35.0,Comedy,61337,Critical Care,0
18.0,Drama,61337,Critical Care,1
53.0,Thriller,13079,The Life Before Her Eyes,0
18.0,Drama,13079,The Life Before Her Eyes,1
9648.0,Mystery,13079,The Life Before Her Eyes,2
18.0,Drama,89325,Darling Companion,0
10749.0,Romance,89325,Darling Companion,1
18.0,Drama,4170,Trade,0
53.0,Thriller,4170,Trade,1
10752.0,War,41508,Fateless,0
18.0,Drama,41508,Fateless,1
35.0,Comedy,12479,Breakfast of Champions,0
35.0,Comedy,44555,"A Woman, a Gun and a Noodle Shop",0
18.0,Drama,44555,"A Woman, a Gun and a Noodle Shop",1
53.0,Thriller,44555,"A Woman, a Gun and a Noodle Shop",2
53.0,Thriller,10133,Cypher,0
878.0,Science Fiction,10133,Cypher,1
9648.0,Mystery,10133,Cypher,2
18.0,Drama,21345,City of Life and Death,0
36.0,History,21345,City of Life and Death,1
10752.0,War,21345,City of Life and Death,2
16.0,Animation,173931,Legend of a Rabbit,0
10751.0,Family,173931,Legend of a Rabbit,1
28.0,Action,173931,Legend of a Rabbit,2
878.0,Science Fiction,61984,Space Battleship Yamato,0
10752.0,War,50601,5 Days of War,0
18.0,Drama,50601,5 Days of War,1
27.0,Horror,26466,Triangle,0
18.0,Drama,345003,10 Days in a Madhouse,0
18.0,Drama,236751,Heaven is for Real,0
53.0,Thriller,107,Snatch,0
80.0,Crime,107,Snatch,1
18.0,Drama,8913,Pet Sematary,0
27.0,Horror,8913,Pet Sematary,1
18.0,Drama,13889,Madadayo,0
18.0,Drama,18530,The Cry of the Owl,0
18.0,Drama,358451,A Tale of Three Cities,0
36.0,History,358451,A Tale of Three Cities,1
10749.0,Romance,358451,A Tale of Three Cities,2
14.0,Fantasy,927,Gremlins,0
27.0,Horror,927,Gremlins,1
35.0,Comedy,927,Gremlins,2
12.0,Adventure,11,Star Wars,0
