id,name,movie_id,title
1011.0,Susanne Bier,3877,Things We Lost in the Fire
19142.0,Kenneth Johnson,8854,Steel
20561.0,James Gray,152599,The Immigrant
54441.0,James Ivory,18840,The White Countess
2034.0,Danny Boyle,68727,Trance
73832.0,Jessy Terrero,12657,Soul Plane
37627.0,Dany Boon,8265,Welcome to the Sticks
72133.0,Vicente Amorim,12410,Good
14597.0,Gaspar Noé,34647,Enter the Void
57434.0,Amy Heckerling,73935,Vamps
5306.0,Lasse Hallström,28178,Hachi: A Dog's Tale
69987.0,Jérôme Salle,185567,Zulu
2176.0,Tommy Lee Jones,264656,The Homesman
114646.0,Jesse Vaughan,35696,Juwanna Mann
56205.0,Atom Egoyan,16351,Ararat
140151.0,William Bindley,38717,Madison
58667.0,Wayne Beach,18777,Slow Burn
21647.0,Gérard Krawczyk,2110,Wasabi
15218.0,James Gunn,9035,Slither
769.0,Martin Brest,90,Beverly Hills Cop
10965.0,Chris Columbus,771,Home Alone
1749.0,Leonard Nimoy,12154,Three Men and a Baby
2226.0,Sydney Pollack,9576,Tootsie
893.0,Tony Scott,744,Top Gun
1614.0,Ang Lee,146,"Crouching Tiger, Hidden Dragon"
39.0,Sam Mendes,14,American Beauty
70500.0,Tom Hooper,45269,The King's Speech
8858.0,Ivan Reitman,9493,Twins
145304.0,Udayan Prasad,22556,The Yellow Handkerchief
488.0,Steven Spielberg,873,The Color Purple
87537.0,Yoon Je-kyoon,33196,Tidal Wave
77965.0,Morten Tyldum,205596,The Imitation Game
34611.0,Howard Zieff,10765,Private Benjamin
10781.0,Michael Apted,16769,Coal Miner's Daughter
109857.0,Thor Freudenthal,33217,Diary of a Wimpy Kid
1113116.0,Andy Muschietti,132232,Mama
1524.0,Harold Ramis,11153,National Lampoon's Vacation
56578.0,Jeff Tremaine,208134,Bad Grandpa
3224.0,Stephen Frears,1165,The Queen
510.0,Tim Burton,4011,Beetlejuice
80602.0,Tyler Perry,17202,Why Did I Get Married?
58094.0,Gillian Armstrong,9587,Little Women
63306.0,James Watkins,65086,The Woman in Black
12786.0,Simon West,10053,When a Stranger Calls
17825.0,Shawn Levy,11870,Big Fat Liar
12114.0,Michael Cimino,11778,The Deer Hunter
8246.0,Barry Levinson,586,Wag the Dog
19228.0,Jim Fall,18736,The Lizzie McGuire Movie
76422.0,Ric Roman Waugh,134411,Snitch
11012.0,Michael Dougherty,287903,Krampus
2294.0,Robert Rodriguez,9276,The Faculty
18069.0,Brian Gibson,15765,What's Love Got to Do with It
366.0,James Mangold,2142,Cop Land
57604.0,Joel Gallen,11397,Not Another Teen Movie
19769.0,David Ayer,77016,End of Watch
18878.0,Rob Cohen,11478,The Skulls
76998.0,James Marsh,266856,The Theory of Everything
61175.0,John Whitesell,13411,Malibu's Most Wanted
34481.0,Matt Williams,10564,Where the Heart Is
12238.0,David Lean,947,Lawrence of Arabia
16848.0,Rob Zombie,24150,Halloween II
69371.0,Jean-Marc Vallée,228970,Wild
94108.0,Dennis Iliadis,18405,The Last House on the Left
51600.0,Clare Kilner,6961,The Wedding Date
33341.0,Rick Rosenthal,11442,Halloween: Resurrection
3026.0,Rob Reiner,2493,The Princess Bride
5292.0,Denzel Washington,14047,The Great Debaters
21183.0,Nicolas Winding Refn,64690,Drive
58628.0,Sara Sugarman,11132,Confessions of a Teenage Drama Queen
55476.0,Nicholas Hytner,17127,The Object of My Affection
17597.0,Juan Carlos Fresnadillo,1562,28 Weeks Later
52038.0,Thomas Carter,232679,When the Game Stands Tall
39819.0,Wayne Wang,17880,Because of Winn-Dixie
71947.0,Gina Prince-Bythewood,14736,Love & Basketball
58294.0,George Armitage,9434,Grosse Pointe Blank
78562.0,Phil Traill,23706,All About Steve
69237.0,Joe Berlinger,11531,Book of Shadows: Blair Witch 2
41549.0,Andrew Fleming,9100,The Craft
1243.0,Woody Allen,116,Match Point
1223175.0,Elizabeth Allen Rosenbaum,38843,Ramona and Beezus
54441.0,James Ivory,1245,The Remains of the Day
4762.0,Paul Thomas Anderson,4995,Boogie Nights
57895.0,Robert Harmon,10413,Nowhere to Run
50460.0,Michael Mayer,14012,Flicka
58260.0,Martin Weisz,9793,The Hills Have Eyes 2
9039.0,John Ottman,12212,Urban Legends: Final Cut
46297.0,Jay Russell,13768,Tuck Everlasting
56453.0,John Bonito,8975,The Marine
136153.0,Peter Atencio,342521,Keanu
129718.0,Shana Feste,45272,Country Strong
33316.0,David Nutter,9424,Disturbing Behavior
139098.0,Derek Cianfrance,97367,The Place Beyond the Pines
21370.0,Roger Donaldson,254904,The November Man
27889.0,Stephan Elliott,18681,Eye of the Beholder
14392.0,Kathryn Bigelow,12162,The Hurt Locker
67753.0,Mark L. Lester,11495,Firestarter
37618.0,Andrew Dominik,64689,Killing Them Softly
45052.0,Anton Corbijn,157849,A Most Wanted Man
36423.0,Tom Green,13166,Freddy Got Fingered
78298.0,Mike Nawrocki,15511,VeggieTales: The Pirates Who Don't Do Anything
11676.0,Mark Pellington,37003,U2 3D
71901.0,Douglas Aarniokoski,12211,Highlander: Endgame
75646.0,Bryan Barber,13816,Idlewild
1176.0,Lone Scherfig,51828,One Day
69597.0,Drew Barrymore,22798,Whip It
16304.0,Brian Koppelman,7501,Knockaround Guys
15890.0,James Foley,10743,Confidence
13.0,Albert Brooks,37718,The Muse
11472.0,Irwin Winkler,15237,De-Lovely
1776.0,Francis Ford Coppola,9686,New York Stories
104507.0,Steve Gomer,17644,Barney's Great Adventure
150.0,RZA,97430,The Man with the Iron Fists
15002.0,Dean Parisot,12257,Home Fries
1219210.0,Mark Piznarski,13539,Here On Earth
280.0,Terry Gilliam,68,Brazil
129952.0,Sean McNamara,14024,Raise Your Voice
1223.0,Joel Coen,115,The Big Lebowski
53267.0,Craig Brewer,7874,Black Snake Moan
4037.0,Ron Shelton,4911,Dark Blue
172.0,Michael Winterbottom,1988,A Mighty Heart
161858.0,David Raynr,16222,Whatever It Takes
57962.0,Mort Nathan,9557,Boat Trip
56710.0,Oliver Parker,9026,The Importance of Being Earnest
29648.0,Dan Curtis,57943,The Love Letter
151232.0,Wil Shriner,18276,Hoot
54472.0,Martin McDonagh,8321,In Bruges
84124.0,Tina Gordon Chism,72359,Peeples
57630.0,Peter Cattaneo,10186,The Rocker
12058.0,Vicky Jenson,25704,Post Grad
5216.0,Gus Van Sant,133694,Promised Land
1243.0,Woody Allen,19265,Whatever Works
56263.0,Mary Lambert,36047,The In Crowd
2176.0,Tommy Lee Jones,8053,The Three Burials of Melquiades Estrada
18204.0,Peter Kassovitz,2290,Jakob the Liar
1108.0,Shane Black,5236,Kiss Kiss Bang Bang
50719.0,Rodman Flender,6552,Idle Hands
5602.0,David Lynch,1018,Mulholland Drive
62872.0,Katja von Garnier,10075,Blood and Chocolate
1243.0,Woody Allen,38031,You Will Meet a Tall Dark Stranger
57446.0,Mark Romanek,42188,Never Let Me Go
30149.0,Mikael Salomon,112430,The Company
37948.0,Brad Anderson,6687,Transsiberian
1044.0,Michael Chapman,13853,The Clan of the Cave Bear
3131.0,Antonio Banderas,31306,Crazy in Alabama
6011.0,Michael Haneke,8461,Funny Games
1498767.0,Khalil Sullins,331592,Listening
56205.0,Atom Egoyan,47692,Felicia's Journey
68.0,Fritz Lang,19,Metropolis
35453.0,Pierre Morel,10045,District B13
5501.0,Gary Fleder,400,Things to Do in Denver When You're Dead
64992.0,Hou Hsiao-hsien,253450,The Assassin
57030.0,Gregor Jordan,9104,Buffalo Soldiers
68519.0,Andrey Zvyagintsev,11190,The Return
57207.0,Tony Jaa,16353,Ong Bak 2
57581.0,Neil Marshall,23759,Centurion
52968.0,Russell Mulcahy,24206,Silent Trigger
45996.0,Ryûhei Kitamura,10185,The Midnight Meat Train
16730.0,Darrell James Roodt,75033,Winnie Mandela
53935.0,Dito Montiel,74536,The Son of No One
15115.0,Stefan Ruzowitzky,31668,All The Queen's Men
122582.0,Jake Paltrow,13501,The Good Night
78001.0,Juraj Jakubisko,15208,Bathory: Countess of Blood
1199049.0,Anthony Silverston,172391,Khumba
119953.0,Gabe Ibáñez,262543,Automata
21394.0,Gerry Lively,9288,Dungeons & Dragons: Wrath of the Dragon God
240150.0,Derek Yee Tung-Sing,20083,Shinjuku Incident
22669.0,Julien Temple,40880,Pandaemonium
1524.0,Harold Ramis,137,Groundhog Day
119665.0,Gregory Jacobs,264999,Magic Mike XXL
6201.0,Baz Luhrmann,454,Romeo + Juliet
144519.0,Gilles Paquet-Brenner,53457,Sarah's Key
1219769.0,Peter Cousens,288980,Freedom
190.0,Clint Eastwood,33,Unforgiven
42.0,Lars von Trier,1951,Manderlay
2034.0,Danny Boyle,12405,Slumdog Millionaire
7270.0,Adrian Lyne,10998,Fatal Attraction
1201.0,Garry Marshall,114,Pretty Woman
57594.0,John Cornell,9396,Crocodile Dundee II
99710.0,Vidhu Vinod Chopra,319910,Broken Horses
1152.0,Oliver Stone,2604,Born on the Fourth of July
12962.0,Jon Turteltaub,864,Cool Runnings
27226.0,Patrick Lussier,14435,My Bloody Valentine
31119.0,Sylvain White,1931,Stomp the Yard
10076.0,Lewis Gilbert,691,The Spy Who Loved Me
59958.0,Jamie Blanks,9877,Urban Legend
80602.0,Tyler Perry,62008,Good Deeds
8876.0,Randal Kleiser,12227,White Fang
73499.0,Bruce McCulloch,13824,Superstar
71068.0,Phyllida Lloyd,71688,The Iron Lady
78297.0,Phil Vischer,15173,Jonah: A VeggieTales Movie
6482.0,John Singleton,8291,Poetic Justice
34453.0,Kevin Bray,13950,All About the Benjamins
5140.0,Wes Craven,12158,Vampire in Brooklyn
19665.0,John Boorman,11586,Exorcist II: The Heretic
61921.0,Courtney Solomon,10008,An American Haunting
12987.0,David Zucker,2830,My Boss's Daughter
28239.0,David Twohy,12403,A Perfect Getaway
51866.0,Rick Famuyiwa,34563,Our Family Wedding
111247.0,Alan Cohn,14557,Dead Man on Campus
24657.0,Franco Zeffirelli,10368,Tea with Mussolini
64796.0,Tom Holland,10280,Thinner
1032.0,Martin Scorsese,12637,"New York, New York"
5281.0,Spike Lee,34152,Crooklyn
2632.0,Chris Rock,14434,I Think I Love My Wife
69579.0,James Isaac,11470,Jason X
2880.0,Emilio Estevez,10741,Bobby
54050.0,Mark Waters,24940,Head Over Heels
168798.0,Josh Schwartz,82679,Fun Size
7482.0,Julian Schnabel,2013,The Diving Bell and the Butterfly
5010.0,Todd Field,1440,Little Children
19012.0,Davis Guggenheim,18041,Gossip
3417.0,Tony Goldwyn,28029,A Walk on the Moon
13015.0,Phillip Noyce,1123,Catch a Fire
56913.0,Stephen Carpenter,14033,Soul Survivors
54441.0,James Ivory,87729,Jefferson in Paris
27889.0,Stephan Elliott,16899,Easy Virtue
66222.0,James Fargo,41317,Caravans
65452.0,Mike Leigh,245700,Mr. Turner
11983.0,Alain Resnais,37842,Wild Grass
27436.0,Costa-Gavras,9045,Amen.
11401.0,John Woo,44092,Reign of Assassins
17329.0,Neil Burger,16005,The Lucky Ones
30711.0,Kenneth Lonergan,44754,Margaret
73833.0,Bo Zenga,23988,Stan Helsing
3026.0,Rob Reiner,43949,Flipped
1614.0,Ang Lee,142,Brokeback Mountain
57434.0,Amy Heckerling,9603,Clueless
16863.0,Todd Haynes,10712,Far from Heaven
3227.0,Steve Pink,243938,Hot Tub Time Machine 2
648.0,Philip Kaufman,10876,Quills
54472.0,Martin McDonagh,86838,Seven Psychopaths
51864.0,Kasi Lemmons,25208,The Caveman's Valentine
7832.0,Oliver Hirschbiegel,613,Downfall
19840.0,Alejandro Amenábar,1913,The Sea Inside
66728.0,Jonathan Glazer,97370,Under the Skin
8246.0,Barry Levinson,801,"Good Morning, Vietnam"
64331.0,Shim Hyung-Rae,70829,The Last Godfather
54507.0,Jon M. Chu,54518,Justin Bieber: Never Say Never
6431.0,Darren Aronofsky,44214,Black Swan
1776.0,Francis Ford Coppola,240,The Godfather: Part II
52038.0,Thomas Carter,9816,Save the Last Dance
16938.0,Renny Harlin,10131,A Nightmare on Elm Street 4: The Dream Master
437833.0,Patricia Riggen,339984,Miracles from Heaven
56591.0,Danny Leiner,8859,"Dude, Where’s My Car?"
56828.0,Christopher Cain,11967,Young Guns
1141683.0,Theodore Melfi,239563,St. Vincent
3227.0,Steve Pink,222899,About Last Night
40243.0,Gil Junger,4951,10 Things I Hate About You
7397.0,Ed Decter,10985,The New Guy
56953.0,Gene Quintano,9644,National Lampoon's Loaded Weapon 1
59521.0,Jaume Collet-Serra,332567,The Shallows
20218.0,Eric Bress,1954,The Butterfly Effect
58059.0,Chris Koch,15489,Snow Day
76705.0,Preston A. Whitmore II,15250,This Christmas
12698.0,Bob Clark,22345,Baby Geniuses
58036.0,Kirk Wong,9448,The Big Hit
18320.0,Bronwen Hughes,38223,Harriet the Spy
65678.0,John Lafia,11186,Child's Play 2
134156.0,Sam Miller,136835,No Good Deed
4027.0,Frank Darabont,5876,The Mist
2036.0,Alex Garland,264660,Ex Machina
5953.0,Spike Jonze,492,Being John Malkovich
66116.0,Mark Brown,25462,Two Can Play That Game
1101410.0,Dave Green,238603,Earth to Echo
57082.0,John Stockwell,10691,Crazy/Beautiful
190.0,Clint Eastwood,1251,Letters from Iwo Jima
41887.0,Michael Polish,5172,The Astronaut Farmer
56714.0,Daisy von Scherler Mayer,58680,Woo
83281.0,Lenny Abrahamson,264644,Room
72450.0,Bob Saget,14577,Dirty Work
10367.0,John Waters,11592,Serial Mom
41549.0,Andrew Fleming,16406,Dick
34692.0,Craig Bolotin,19052,Light It Up
33541.0,Mark Christopher,3682,54
58518.0,Blair Hayes,9683,Bubble Boy
21339.0,Jez Butterworth,2084,Birthday Girl
52114.0,Jon Lucas,107811,21 & Over
90.0,Isabel Coixet,2266,"Paris, je t'aime"
21526.0,Rod Lurie,13074,Resurrecting the Champ
3289.0,Paul Weitz,144340,Admission
37626.0,Patrice Leconte,48217,The Widow of Saint-Pierre
56205.0,Atom Egoyan,28211,Chloe
47773.0,Paul Mazursky,47502,Faithful
39996.0,Sidney Lumet,9950,Find Me Guilty
19311.0,Stephen Chbosky,84892,The Perks of Being a Wallflower
82033.0,Jon Hess,24227,Excessive Force
32983.0,Douglas McGrath,9672,Infamous
172.0,Michael Winterbottom,44853,The Claim
20193.0,Mark Neveldine,157544,The Vatican Tapes
155531.0,Joe Cornish,59678,Attack the Block
11701.0,Angelina Jolie,79777,In the Land of Blood and Honey
37948.0,Brad Anderson,158011,The Call
78866.0,John H. Lee,407887,Operation Chromite
944713.0,John Stainton,17043,The Crocodile Hunter: Collision Course
56411.0,Glenn Ficarra,8952,I Love You Phillip Morris
2352.0,Jean-Jacques Annaud,62204,Quest for Fire
5292.0,Denzel Washington,13435,Antwone Fisher
52405.0,Michael Hoffman,17187,The Emperor's Club
893.0,Tony Scott,319,True Romance
227936.0,Benedek Fliegauf,59457,Womb
15890.0,James Foley,9504,Glengarry Glen Ross
172.0,Michael Winterbottom,37414,The Killer Inside Me
1035.0,Paul Schrader,6217,Cat People
130837.0,Stewart Hendler,26688,Sorority Row
31497.0,John Cromwell,43867,The Prisoner of Zenda
50767.0,Craig Gillespie,6615,Lars and the Real Girl
55299.0,Mark Herman,14574,The Boy in the Striped Pyjamas
42.0,Lars von Trier,16,Dancer in the Dark
58094.0,Gillian Armstrong,39780,Oscar and Lucinda
39104.0,Abel Ferrara,21612,The Funeral
16304.0,Brian Koppelman,36691,Solitary Man
2294.0,Robert Rodriguez,23631,Machete
37852.0,George Hickenlooper,45324,Casino Jack
40345.0,Don Bluth,12144,The Land Before Time
64883.0,Kang Je-gyu,11658,Tae Guk Gi: The Brotherhood of War
56506.0,William Dear,56601,The Perfect Game
15175.0,William Friedkin,9552,The Exorcist
488.0,Steven Spielberg,578,Jaws
3288.0,Chris Weitz,2105,American Pie
126597.0,Stéphane Aubier,126319,Ernest & Celestine
12964.0,Michael Ritchie,10136,The Golden Child
20400.0,Tim Story,67660,Think Like a Man
20400.0,Tim Story,10611,Barbershop
1788.0,Nicholas Meyer,154,Star Trek II: The Wrath of Khan
4499.0,Tom Shadyac,3049,Ace Ventura: Pet Detective
12840.0,John Badham,860,WarGames
2690.0,Peter Weir,9281,Witness
90429.0,Mike McCoy,75674,Act of Valor
29214.0,Anne Fletcher,9762,Step Up
17403.0,Mike Judge,3179,Beavis and Butt-Head Do America
138.0,Quentin Tarantino,184,Jackie Brown
68843.0,Jon Hurwitz,13335,Harold & Kumar Escape from Guantanamo Bay
934803.0,Josh Trank,76726,Chronicle
10400.0,Barbra Streisand,10269,Yentl
280.0,Terry Gilliam,36819,Time Bandits
57691.0,Tamra Davis,17130,Crossroads
1299380.0,Nima Nourizadeh,57214,Project X
13265.0,Franklin J. Schaffner,11202,Patton
57446.0,Mark Romanek,9357,One Hour Photo
77147.0,John Erick Dowdle,13812,Quarantine
56735.0,David Moreau,9030,The Eye
234818.0,Christopher Erskin,19084,Johnson Family Vacation
54584.0,Jesse Dylan,8386,How High
65298.0,Brian Henson,10437,The Muppet Christmas Carol
16391.0,Julie Taymor,1360,Frida
1027017.0,Dan Cutforth,101267,Katy Perry: Part of Me
1053420.0,Josh Boone,222935,The Fault in Our Stars
21053.0,John Dahl,10220,Rounders
2632.0,Chris Rock,284296,Top Five
13776.0,John Frankenheimer,31915,Prophecy
508.0,David Koepp,11601,Stir of Echoes
3224.0,Stephen Frears,205220,Philomena
24173.0,Mike Binder,11354,The Upside of Anger
13265.0,Franklin J. Schaffner,16241,The Boys from Brazil
1223175.0,Elizabeth Allen Rosenbaum,14191,Aquamarine
836732.0,Jake Schreier,286565,Paper Towns
232937.0,Cheryl Dunye,26710,My Baby's Daddy
13235.0,Alexander Payne,129670,Nebraska
15521.0,Ernest R. Dickerson,9059,Tales from the Crypt: Demon Knight
49903.0,Tim Hill,34549,Max Keeble's Big Move
52443.0,Jason Reitman,57157,Young Adult
20192.0,Brian Taylor,1948,Crank
229097.0,Lionel C. Martin,28353,Def Jam's How to Be a Player
2163.0,Richard LaGravenese,46889,Living Out Loud
64140.0,Sanaa Hamri,38093,Just Wright
16294.0,Jonathan Demme,14976,Rachel Getting Married
19450.0,Bob Rafelson,11027,The Postman Always Rings Twice
16785.0,Peter Webber,3635,Girl with a Pearl Earring
5231.0,Wolfgang Petersen,387,Das Boot
486.0,Wallace Wolodarsky,6020,Sorority Boys
7018.0,Richard Curtis,122906,About Time
607.0,Zhang Yimou,9550,House of Flying Daggers
81856.0,Nicholas Jarecki,60599,Arbitrage
1099862.0,Dean Israelite,227719,Project Almanac
81727.0,Darnell Martin,14299,Cadillac Records
7130.0,Scott Alexander,19419,Screwed
27991.0,Stuart Gordon,12088,Fortress
13524.0,Christopher Guest,14799,For Your Consideration
1243.0,Woody Allen,9466,Celebrity
52779.0,Ryan Murphy,7510,Running with Scissors
64815.0,Robert Iscove,31246,From Justin to Kelly
5281.0,Spike Lee,61752,Girl 6
10757.0,Jane Campion,10944,In the Cut
20561.0,James Gray,10362,Two Lovers
64061.0,Fred Schepisi,14778,Last Orders
21684.0,Bong Joon-ho,1255,The Host
1724.0,Roger Spottiswoode,45226,The Pursuit of D.B. Cooper
42617.0,Antonia Bird,10212,Ravenous
10395.0,Jon Poll,8669,Charlie Bartlett
56194.0,Paolo Sorrentino,179144,The Great Beauty
42518.0,Peter Care,16857,The Dangerous Lives of Altar Boys
10099.0,Park Chan-wook,86825,Stoker
12453.0,Wong Kar-wai,844,2046
53708.0,Ira Sachs,8060,Married Life
68212.0,Carroll Ballard,15907,Duma
17016.0,Neil Jordan,38448,Ondine
3317.0,Takeshi Kitano,327,Brother
19271.0,Anthony Russo,9260,Welcome to Collinwood
39996.0,Sidney Lumet,61337,Critical Care
78118.0,Vadim Perelman,13079,The Life Before Her Eyes
8844.0,Lawrence Kasdan,89325,Darling Companion
5192.0,Marco Kreuzpaintner,4170,Trade
47275.0,Lajos Koltai,41508,Fateless
72427.0,Alan Rudolph,12479,Breakfast of Champions
607.0,Zhang Yimou,44555,"A Woman, a Gun and a Noodle Shop"
5877.0,Vincenzo Natali,10133,Cypher
92015.0,Lu Chuan,21345,City of Life and Death
1438306.0,Lijun Sun,173931,Legend of a Rabbit
43652.0,Takashi Yamazaki,61984,Space Battleship Yamato
16938.0,Renny Harlin,50601,5 Days of War
41041.0,Christopher Smith,26466,Triangle
1128550.0,Timothy Hines,345003,10 Days in a Madhouse
2460.0,Randall Wallace,236751,Heaven is for Real
956.0,Guy Ritchie,107,Snatch
56263.0,Mary Lambert,8913,Pet Sematary
5026.0,Akira Kurosawa,13889,Madadayo
83224.0,Jamie Thraves,18530,The Cry of the Owl
103602.0,Mabel Cheung,358451,A Tale of Three Cities
4600.0,Joe Dante,927,Gremlins
1.0,George Lucas,11,Star Wars
6733.0,Dan Mazer,291870,Dirty Grandpa
12238.0,David Lean,907,Doctor Zhivago
468.0,Stephen Daldry,206563,Trash
65310.0,Kenny Ortega,11887,High School Musical 3: Senior Year
17883.0,David O. Russell,45317,The Fighter
56578.0,Jeff Tremaine,12094,Jackass Number Two
21217.0,Jonathan Lynn,10377,My Cousin Vinny
1284493.0,R.J. Cutler,249164,If I Stay
84981.0,Brian Trenchard-Smith,256092,Drive Hard
12920.0,David S. Ward,9942,Major League
21677.0,Barnaby Thompson,10748,St. Trinian's
5572.0,Joel Schumacher,1817,Phone Booth
20739.0,Adam Shankman,10229,A Walk to Remember
504.0,Tim Robbins,687,Dead Man Walking
11873.0,Roger Kumble,796,Cruel Intentions
2150.0,Kevin Greutert,22804,Saw VI
14639.0,Mel Brooks,10156,History of the World: Part I
71947.0,Gina Prince-Bythewood,12837,The Secret Life of Bees
123694.0,Rob Pritts,17708,Corky Romano
1150.0,Brian De Palma,13937,Raising Cain
13563.0,Norman Jewison,28932,F.I.S.T.
10051.0,Tobe Hooper,31909,Invaders from Mars
77269.0,John Crowley,167073,Brooklyn
240.0,Stanley Kubrick,3175,Barry Lyndon
82221.0,Brendan Malloy,14369,Out Cold
68215.0,Reginald Hudlin,16888,The Ladies Man
4483.0,Dustin Hoffman,121826,Quartet
50942.0,Gregory Poirier,10646,Tomcats
2053.0,Bill Paxton,12149,Frailty
133502.0,Simon Curtis,304357,Woman in Gold
15557.0,Bill Condon,11184,Kinsey
7623.0,Sam Raimi,766,Army of Darkness
113641.0,Dewey Nicks,20009,Slackers
5306.0,Lasse Hallström,1587,What's Eating Gilbert Grape
107414.0,Philip Saville,30973,The Visual Bible: The Gospel of John
65452.0,Mike Leigh,11109,Vera Drake
56714.0,Daisy von Scherler Mayer,9027,The Guru
6495.0,Mira Nair,63020,The Perez Family
1223.0,Joel Coen,86829,Inside Llewyn Davis
1462.0,Tim Blake Nelson,11065,O
83467.0,William A. Graham,13888,Return to the Blue Lagoon
18854.0,Martin Ritt,42345,The Molly Maguires
1241.0,John Turturro,13994,Romance & Cigarettes
1128.0,Agnieszka Holland,1590,Copying Beethoven
17608.0,Rowan Joffe,62728,Brighton Rock
2679.0,David Hackl,11917,Saw V
132257.0,Giuliano Montaldo,45138,Machine Gun McCain
229568.0,Lisa Azuelos,80271,LOL
38774.0,Ray Lawrence,4657,Jindabyne
35736.0,Karan Johar,14395,Kabhi Alvida Naa Kehna
56710.0,Oliver Parker,24137,An Ideal Husband
90508.0,Ruairi Robinson,190847,The Last Days on Mars
54525.0,Jaume Balagueró,11056,Darkness
240.0,Stanley Kubrick,62,2001: A Space Odyssey
488.0,Steven Spielberg,601,E.T. the Extra-Terrestrial
30368.0,Jon Kasdan,13067,In the Land of Women
135534.0,Léa Pool,25379,The Blue Butterfly
67834.0,Floyd Mutrux,88641,There Goes My Baby
14086.0,Sajid Khan,58051,Housefull
56828.0,Christopher Cain,14877,September Dawn
112630.0,Dean Wright,96399,For Greater Glory - The True Story of Cristiada
85340.0,Eric Lartigau,304410,The Bélier Family
5216.0,Gus Van Sant,489,Good Will Hunting
432629.0,Shintaro Shimosawa,373314,Misconduct
2675.0,Darren Lynn Bousman,214,Saw III
8858.0,Ivan Reitman,10890,Stripes
59026.0,Peyton Reed,1588,Bring It On
53120.0,James DeMonaco,316727,The Purge: Election Year
64815.0,Robert Iscove,10314,She's All That
2675.0,Darren Lynn Bousman,663,Saw IV
61357.0,Geoffrey Sax,11804,White Noise
80602.0,Tyler Perry,16781,Madea's Family Reunion
1032.0,Martin Scorsese,11873,The Color of Money
9894.0,Bernhard Wicki,9289,The Longest Day
18356.0,Stephen Herek,10414,The Mighty Ducks
20310.0,Takashi Shimizu,1970,The Grudge
17494.0,Dennis Dugan,9614,Happy Gilmore
56349.0,Victor Salva,8922,Jeepers Creepers
18356.0,Stephen Herek,1648,Bill & Ted's Excellent Adventure
15378.0,Carol Reed,17917,Oliver!
18844.0,John Madden,74534,The Best Exotic Marigold Hotel
141706.0,Chuck Sheetz,19405,Recess: School's Out
20629.0,George Miller,9355,Mad Max Beyond Thunderdome
67753.0,Mark L. Lester,10999,Commando
62768.0,William Brent Bell,321258,The Boy
77147.0,John Erick Dowdle,44040,Devil
65133.0,Marcus Raboy,10426,Friday After Next
2128.0,Leigh Whannell,280092,Insidious: Chapter 3
77300.0,Michael Schultz,13938,The Last Dragon
57090.0,Brett Leonard,10163,The Lawnmower Man
71548.0,Peter Sollett,12182,Nick and Norah's Infinite Playlist
19303.0,Kevin Smith,1832,Dogma
12648.0,Bob Dolman,9034,The Banger Sisters
488.0,Steven Spielberg,15301,Twilight Zone: The Movie
63943.0,Rowdy Herrington,10135,Road House
35689.0,Keenen Ivory Wayans,26352,A Low Down Dirty Shame
15337.0,John Polson,20616,Swimfan
47364.0,Greg Coolidge,9794,Employee of the Month
13614.0,Deborah Kaplan,15037,Can't Hardly Wait
1776.0,Francis Ford Coppola,227,The Outsiders
592493.0,David Lowery,294272,Pete's Dragon
224.0,David Cronenberg,11336,The Dead Zone
145142.0,Ciaran Foy,283445,Sinister 2
225556.0,Salim Akil,88036,Sparkle
59958.0,Jamie Blanks,10984,Valentine
62369.0,Olatunde Osunsanmi,22824,The Fourth Kind
9789.0,Robert Altman,9526,A Prairie Home Companion
78997.0,Leon Ichaso,39349,Sugar Hill
64195.0,Joseph Zito,15983,Invasion U.S.A.
72024.0,Malcolm D. Lee,14544,Roll Bounce
5655.0,Wes Anderson,11545,Rushmore
6037.0,Colin Strause,42684,Skyline
18844.0,John Madden,268238,The Second Best Exotic Marigold Hotel
55439.0,Patricia Rozema,8359,Kit Kittredge: An American Girl
68770.0,Mark Rosman,15648,The Perfect Man
5281.0,Spike Lee,41823,Mo' Better Blues
4489.0,Steve Oedekerk,11891,Kung Pow: Enter the Fist
33485.0,Ron Underwood,9362,Tremors
60243.0,Rob Schmidt,9902,Wrong Turn
1723.0,Walter Hill,14729,The Long Riders
15890.0,James Foley,9455,The Corruptor
71872.0,Jeff Nichols,103731,Mud
59413.0,Ben Garant,10090,Reno 911!: Miami
57492.0,Morgan Spurlock,164558,One Direction: This Is Us
57692.0,Neal Brennan,19905,"The Goods: Live Hard, Sell Hard"
1409418.0,Tuck Tucker,17710,Hey Arnold! The Movie
133502.0,Simon Curtis,75900,My Week with Marilyn
44740.0,Richard Shepard,9515,The Matador
120515.0,Theodore Witcher,27322,Love Jones
33192.0,Joel Edgerton,328425,The Gift
307546.0,Jim Hanon,14120,End of the Spear
62514.0,Tommy O'Haver,10050,Get Over It
17403.0,Mike Judge,1542,Office Space
59412.0,Michael Patrick Jann,10490,Drop Dead Gorgeous
510.0,Tim Burton,87093,Big Eyes
36602.0,Peter Berg,10029,Very Bad Things
54597.0,Joe Nussbaum,9893,Sleepover
1150.0,Brian De Palma,11507,Body Double
62863.0,Jorma Taccone,37931,MacGruber
3224.0,Stephen Frears,3472,Dirty Pretty Things
2171.0,Griffin Dunne,87818,Movie 43
57173.0,Jeff Lowell,13160,Over Her Dead Body
