id,name,movie_id,title,production_company
47729.0,STX Entertainment,376659,Bad Moms,0
78996.0,Huayi Brothers Pictures,376659,Bad Moms,1
508.0,Regency Enterprises,10073,Date Movie,0
1171.0,Epsilon Motion Pictures,10073,Date Movie,1
2.0,Walt Disney Pictures,16690,Return to Never Land,0
3475.0,Walt Disney Television Animation,16690,Return to Never Land,1
81.0,Plan B Entertainment,273895,Selma,0
3298.0,Harpo Films,273895,Selma,1
2.0,Walt Disney Pictures,14873,The Jungle Book 2,0
3475.0,Walt Disney Television Animation,14873,The Jungle Book 2,1
768.0,Ghost House Pictures,8968,Boogeyman,0
830.0,Senator International,8968,Boogeyman,1
559.0,TriStar Pictures,9963,Premonition,0
1172.0,Hyde Park Films,9963,Premonition,1
2.0,Walt Disney Pictures,15655,The Tigger Movie,0
1786.0,Dark Castle Entertainment,21208,Orphan,0
4252.0,Studio Babelsberg StudioBabelsberg Motion Pictures,21208,Orphan,1
5219.0,Sunswept Entertainment,272878,Max,0
6194.0,Warner Bros.,272878,Max,1
306.0,Twentieth Century Fox Film Corporation,9760,Epic Movie,0
508.0,Regency Enterprises,9760,Epic Movie,1
33.0,Universal Pictures,314365,Spotlight,0
6735.0,Participant Media,314365,Spotlight,1
3287.0,Screen Gems,13279,Lakeview Terrace,0
12485.0,Overbrook Entertainment,13279,Lakeview Terrace,1
441.0,Columbia Pictures Corporation,1975,The Grudge 2,0
768.0,Ghost House Pictures,1975,The Grudge 2,1
306.0,Twentieth Century Fox Film Corporation,33644,How Stella Got Her Groove Back,0
41.0,Orion Pictures,1649,Bill & Ted's Bogus Journey,0
365.0,Nelson Entertainment,1649,Bill & Ted's Bogus Journey,1
33.0,Universal Pictures,9895,Man of the Year,0
10210.0,Morgan Creek Productions,9895,Man of the Year,1
3166.0,Walt Disney Productions,9570,The Black Hole,0
10059.0,This Is That Productions,27579,The American,0
10146.0,Focus Features,27579,The American,1
4729.0,Q Productions,16052,Selena,0
9313.0,Esparza / Katz Productions,16052,Selena,1
508.0,Regency Enterprises,40264,Vampires Suck,0
2648.0,Road Rebel,40264,Vampires Suck,1
838.0,Paramount Vantage,1164,Babel,0
2531.0,Media Rights Capital,1164,Babel,1
705.0,Spring Creek Productions,239678,This Is Where I Leave You,0
2575.0,21 Laps Entertainment,239678,This Is Where I Leave You,1
258.0,Scott Rudin Productions,14359,Doubt,0
3534.0,Goodspeed Productions,14359,Doubt,1
4.0,Paramount Pictures,3989,Team America: World Police,0
258.0,Scott Rudin Productions,3989,Team America: World Police,1
925.0,Nu Image Films,76617,Texas Chainsaw 3D,0
6644.0,Lions Gate,76617,Texas Chainsaw 3D,1
508.0,Regency Enterprises,1710,Copycat,0
10104.0,New Regency Pictures,1710,Copycat,1
7405.0,Dimension Films,4258,Scary Movie 5,0
4.0,Paramount Pictures,20391,Paint Your Wagon,0
171.0,Malpaso Productions,20391,Paint Your Wagon,1
10146.0,Focus Features,10139,Milk,0
5.0,Columbia Pictures,335778,Risen,0
10156.0,Affirm Films,335778,Risen,1
79.0,Village Roadshow Pictures,9645,Ghost Ship,0
172.0,NPV Entertainment,9645,Ghost Ship,1
12.0,New Line Cinema,55465,A Very Harold & Kumar Christmas,0
771.0,Mandate Pictures,55465,A Very Harold & Kumar Christmas,1
5.0,Columbia Pictures,617,Wild Things,0
1236.0,Mandalay Entertainment,617,Wild Things,1
3287.0,Screen Gems,19904,The Stepfather,0
14.0,Miramax Films,48289,The Debt,0
5374.0,Marv Films,48289,The Debt,1
32.0,Buena Vista,243,High Fidelity,0
9195.0,Touchstone Pictures,243,High Fidelity,1
763.0,Intermedia Films,6933,One Missed Call,0
1088.0,Alcon Entertainment,6933,One Missed Call,1
4.0,Paramount Pictures,17182,Eye for an Eye,0
507.0,Atlas Entertainment,8848,The Bank Job,0
748.0,Mosaic Media Group,8848,The Bank Job,1
10039.0,Anonymous Content,38,Eternal Sunshine of the Spotless Mind,0
10059.0,This Is That Productions,38,Eternal Sunshine of the Spotless Mind,1
5698.0,Oops Doughnuts Productions,38303,You Again,0
9195.0,Touchstone Pictures,38303,You Again,1
43.0,Fox Searchlight Pictures,1266,Street Kings,0
508.0,Regency Enterprises,1266,Street Kings,1
33.0,Universal Pictures,107985,The World's End,0
443.0,Big Talk Productions,107985,The World's End,1
449.0,Virtual Studios,14043,Nancy Drew,0
2596.0,Jerry Weintraub Productions,14043,Nancy Drew,1
1632.0,Lionsgate,19901,Daybreakers,0
3135.0,Furst Films,19901,Daybreakers,1
27.0,DreamWorks SKG,34016,She's Out of My League,0
54634.0,Mosaic,34016,She's Out of My League,1
444.0,Dune Entertainment,59860,Monte Carlo,0
508.0,Regency Enterprises,59860,Monte Carlo,1
158.0,Spyglass Entertainment,10069,Stay Alive,0
915.0,Hollywood Pictures,10069,Stay Alive,1
7396.0,Pathe,9588,Quigley Down Under,0
8411.0,Metro-Goldwyn-Mayer (MGM),9588,Quigley Down Under,1
6574.0,Lions Gate Family Entertainment,12819,Alpha and Omega,0
7295.0,Relativity Media,12819,Alpha and Omega,1
127.0,"Screen Gems, Inc.",9954,The Covenant,0
158.0,Spyglass Entertainment,10115,Stick It,0
9195.0,Touchstone Pictures,10115,Stick It,1
174.0,Warner Bros. Pictures,25132,Shorts,0
364.0,The Rank Organisation,577,To Die For,0
441.0,Columbia Pictures Corporation,577,To Die For,1
1632.0,Lionsgate,328387,Nerve,0
47706.0,Allison Shearmur Productions,328387,Nerve,1
12.0,New Line Cinema,12690,Appaloosa,0
4205.0,Groundswell Productions,12690,Appaloosa,1
5.0,Columbia Pictures,9945,Vampires,0
1644.0,Largo Entertainment,9945,Vampires,1
4.0,Paramount Pictures,539,Psycho,0
33.0,Universal Pictures,539,Psycho,1
1632.0,Lionsgate,13596,My Best Friend's Girl,0
2953.0,New Wave Entertainment,13596,My Best Friend's Girl,1
33.0,Universal Pictures,226857,Endless Love,0
13204.0,Fake Empire,226857,Endless Love,1
33.0,Universal Pictures,13159,Georgia Rule,0
10210.0,Morgan Creek Productions,13159,Georgia Rule,1
306.0,Twentieth Century Fox Film Corporation,526,Ladyhawke,0
6194.0,Warner Bros.,526,Ladyhawke,1
175.0,Caravan Pictures,22796,Simon Birch,0
915.0,Hollywood Pictures,22796,Simon Birch,1
5.0,Columbia Pictures,2355,Reign Over Me,0
2608.0,Happy Madison Productions,2355,Reign Over Me,1
838.0,Paramount Vantage,5915,Into the Wild,0
1246.0,River Road Entertainment,5915,Into the Wild,1
7405.0,Dimension Films,9842,School for Scoundrels,0
342.0,Davis-Films,61012,Silent Hill: Revelation 3D,0
343.0,Konami Corporation Ltd.,61012,Silent Hill: Revelation 3D,1
59.0,A Band Apart,755,From Dusk Till Dawn,0
7405.0,Dimension Films,755,From Dusk Till Dawn,1
2.0,Walt Disney Pictures,13682,Pooh's Heffalump Movie,0
4.0,Paramount Pictures,9089,Home for the Holidays,0
802.0,Egg Pictures,9089,Home for the Holidays,1
5.0,Columbia Pictures,9470,Kung Fu Hustle,0
2.0,Walt Disney Pictures,18357,The Country Bears,0
27.0,DreamWorks SKG,7979,The Kite Runner,0
384.0,MacDonald/Parkes Productions,7979,The Kite Runner,1
10059.0,This Is That Productions,470,21 Grams,0
10887.0,Y Productions,470,21 Grams,1
152.0,Icon Productions,15644,Paparazzi,0
306.0,Twentieth Century Fox Film Corporation,15644,Paparazzi,1
8411.0,Metro-Goldwyn-Mayer (MGM),9582,A Guy Thing,0
21447.0,David Ladd Films,9582,A Guy Thing,1
5.0,Columbia Pictures,10642,Loser,0
308.0,The Weinstein Company,22074,Capitalism: A Love Story,0
838.0,Paramount Vantage,22074,Capitalism: A Love Story,1
13579.0,George Stevens Productions,2428,The Greatest Story Ever Told,0
290.0,Ingenious Media,290751,Secret in Their Eyes,0
2605.0,Gran Via Productions,290751,Secret in Their Eyes,1
2053.0,Grosvenor Park Media Ltd.,13805,Disaster Movie,0
7571.0,LionsGate,13805,Disaster Movie,1
3287.0,Screen Gems,4597,Armored,0
8931.0,Stars Road Entertainment,4597,Armored,1
508.0,Regency Enterprises,9414,The Man Who Knew Too Little,0
897.0,Taurus Films,9414,The Man Who Knew Too Little,1
508.0,Regency Enterprises,63492,What's Your Number?,0
1836.0,Contrafilm,63492,What's Your Number?,1
5358.0,Canal+,81796,Lockout,0
6896.0,EuropaCorp,81796,Lockout,1
5.0,Columbia Pictures,10710,Envy,0
97.0,Castle Rock Entertainment,10710,Envy,1
126.0,Lakeshore Entertainment,15092,Crank: High Voltage,0
1632.0,Lionsgate,15092,Crank: High Voltage,1
14.0,Miramax Films,11382,Bullets Over Broadway,0
3957.0,Gener8Xion Entertainment,15005,One Night with the King,0
14.0,Miramax Films,8198,The Quiet American,0
763.0,Intermedia Films,8198,The Quiet American,1
4.0,Paramount Pictures,6963,The Weather Man,0
1423.0,Escape Artists,6963,The Weather Man,1
14.0,Miramax Films,15070,Undisputed,0
421.0,Amen Ra Films,15070,Undisputed,1
27.0,DreamWorks SKG,12797,Ghost Town,0
158.0,Spyglass Entertainment,12797,Ghost Town,1
1557.0,The Mark Gordon Company,17134,12 Rounds,0
2890.0,Fox Atomic,17134,12 Rounds,1
1314.0,Hammer Film Productions,41402,Let Me In,0
3576.0,EFTI,41402,Let Me In,1
559.0,TriStar Pictures,18885,3 Ninjas Kick Back,0
27085.0,Sheen Productions,18885,3 Ninjas Kick Back,1
12.0,New Line Cinema,4953,Be Kind Rewind,0
1784.0,Partizan,4953,Be Kind Rewind,1
9015.0,Worldview Entertainment,146198,Triple 9,0
30420.0,Anonymous Content,146198,Triple 9,1
8.0,Fine Line Features,2639,Deconstructing Harry,0
79.0,Village Roadshow Pictures,10563,Three to Tango,0
6194.0,Warner Bros.,10563,Three to Tango,1
215.0,Double Feature Films,295964,Burnt,0
32243.0,PeaPie Films,295964,Burnt,1
4.0,Paramount Pictures,5971,We're No Angels,0
14.0,Miramax Films,9716,Everyone Says I Love You,0
306.0,Twentieth Century Fox Film Corporation,11835,Death Sentence,0
444.0,Dune Entertainment,11835,Death Sentence,1
14.0,Miramax Films,26171,Everybody's Fine,0
2994.0,Hollywood Gang Productions,26171,Everybody's Fine,1
4077.0,Crystal Sky Worldwide,31117,Superbabies: Baby Geniuses 2,0
23098.0,Triumph Films,31117,Superbabies: Baby Geniuses 2,1
12.0,New Line Cinema,9074,The Man,0
12.0,New Line Cinema,14396,Code Name: The Cleaner,0
33.0,Universal Pictures,15673,Connie and Carla,0
33.0,Universal Pictures,42618,Sweet Charity,0
178.0,Ghoulardi Film Company,171274,Inherent Vice,0
6194.0,Warner Bros.,171274,Inherent Vice,1
3287.0,Screen Gems,109417,Battle of the Year,0
5294.0,Mpower Pictures,13948,An American Carol,0
10427.0,Open Road Films,106747,Machete Kills,0
10808.0,Overnight Films,106747,Machete Kills,1
12.0,New Line Cinema,10929,Willard,0
48772.0,Hard Eight Pictures,10929,Willard,1
4.0,Paramount Pictures,14220,Strange Wilderness,0
2608.0,Happy Madison Productions,14220,Strange Wilderness,1
506.0,Newmarket Capital Group,46435,Topsy-Turvy,0
720.0,Goldwyn Films,46435,Topsy-Turvy,1
7075.0,Metanoia Films,256962,Little Boy,0
90508.0,Santa Fé Films,256962,Little Boy,1
470.0,Recorded Pictures Company,48231,A Dangerous Method,0
808.0,The Movie Network,48231,A Dangerous Method,1
380.0,Thousand Words,3509,A Scanner Darkly,0
11509.0,Warner Independent Pictures (WIP),3509,A Scanner Darkly,1
711.0,Fox 2000 Pictures,82684,Chasing Mavericks,0
10221.0,Walden Media,82684,Chasing Mavericks,1
1062.0,Boll Kino Beteiligungs GmbH & Co. KG,12142,Alone in the Dark,0
1063.0,Brightlight Pictures,12142,Alone in the Dark,1
491.0,Summit Entertainment,23367,Bandslam,0
2454.0,Goldsmith-Thomas Productions,23367,Bandslam,1
8.0,Fine Line Features,10740,Birth,0
12.0,New Line Cinema,10740,Birth,1
6735.0,Participant Media,241239,A Most Violent Year,0
6736.0,Imagenation Abu Dhabi FZ,241239,A Most Violent Year,1
164.0,Rhombus Media,14582,Passchendaele,0
16193.0,Damberger Film & Cattle Co,14582,Passchendaele,1
33.0,Universal Pictures,14914,Flash of Genius,0
158.0,Spyglass Entertainment,14914,Flash of Genius,1
1205.0,Endgame Entertainment,3902,I'm Not There.,0
1208.0,Rising Star,3902,I'm Not There.,1
491.0,Summit Entertainment,77948,The Cold Light of Day,0
1224.0,Intrepid Pictures,77948,The Cold Light of Day,1
308.0,The Weinstein Company,21755,The Brothers Bloom,0
491.0,Summit Entertainment,21755,The Brothers Bloom,1
1785.0,Likely Story,4960,"Synecdoche, New York",0
14.0,Miramax Films,128,Princess Mononoke,0
10342.0,Studio Ghibli,128,Princess Mononoke,1
8263.0,EMI Films,40932,Can't Stop the Music,0
2326.0,Autonomous,16608,The Proposition,0
2452.0,UK Film Council,16608,The Proposition,1
23596.0,Paul Schiff Productions,334531,My All American,0
50496.0,Anthem Productions,334531,My All American,1
4.0,Paramount Pictures,32316,Marci X,0
7405.0,Dimension Films,7299,Equilibrium,0
35304.0,Blue Tulip Productions,7299,Equilibrium,1
1380.0,Australian Film Finance Corporation,13405,The Children of Huang Shi,0
9206.0,Zero Fiction Film,13405,The Children of Huang Shi,1
14.0,Miramax Films,19457,The Yards,0
376.0,Industry Entertainment,19457,The Yards,1
81.0,Plan B Entertainment,314385,By the Sea,0
39443.0,Jolie Pas,314385,By the Sea,1
528.0,Bandai Visual Company,8953,Steamboy,0
3153.0,Sunrise,8953,Steamboy,1
2233.0,Bristol Bay Productions,29078,The Game of Their Lives,0
2234.0,Baldwin Entertainment Group,29078,The Game of Their Lives,1
308.0,The Weinstein Company,46503,All Good Things,0
335.0,Tig Productions,10448,Rapa Nui,0
2630.0,Majestic Films International,10448,Rapa Nui,1
2798.0,Columbia Pictures Film Production Asia,13688,CJ7,0
9.0,Gaumont,10353,The Visitors II: The Corridors of Time,0
5358.0,Canal+,10353,The Visitors II: The Corridors of Time,1
1172.0,Hyde Park Films,43935,Dylan Dog: Dead of Night,0
7218.0,platinum studios,43935,Dylan Dog: Dead of Night,1
14.0,Miramax Films,44638,The Tempest,0
9195.0,Touchstone Pictures,44638,The Tempest,1
308.0,The Weinstein Company,241257,Regression,0
784.0,Himenóptero,241257,Regression,1
2921.0,Visualizer Film Productions,14538,Three Kingdoms: Resurrection of the Dragon,0
3965.0,Taewon Entertainment,14538,Three Kingdoms: Resurrection of the Dragon,1
152.0,Icon Productions,13250,Butterfly on a Wheel,0
212.0,Infinity Features Entertainment,13250,Butterfly on a Wheel,1
564.0,Industrial Development Corporation of South Africa,133931,Zambezia,0
5113.0,120dB Films,133931,Zambezia,1
82667.0,Camphor Cinema,280871,Ramanujan,0
7289.0,"Weinstein Company, The",184341,Hands of Stone,0
52064.0,La Piedra Films,184341,Hands of Stone,1
925.0,Nu Image Films,334074,Survivor,0
8880.0,Winkler Films,334074,Survivor,1
3604.0,Grindstone Entertainment Group,199373,The Frozen Ground,0
5830.0,Cheetah Vision,199373,The Frozen Ground,1
741.0,Emotion Pictures,14202,The Painted Veil,0
1557.0,The Mark Gordon Company,14202,The Painted Veil,1
753.0,Nouvelles Éditions de Films (NEF),6968,The Baader Meinhof Complex,0
986.0,Degeto Film,6968,The Baader Meinhof Complex,1
335.0,Tig Productions,581,Dances with Wolves,0
2630.0,Majestic Films International,581,Dances with Wolves,1
5.0,Columbia Pictures,52449,Bad Teacher,0
748.0,Mosaic Media Group,52449,Bad Teacher,1
42.0,Universal Pictures Corporation,12150,Sea of Love,0
5367.0,Gaylord Films,11247,A Cinderella Story,0
6194.0,Warner Bros.,11247,A Cinderella Story,1
979.0,Woods Entertainment,4232,Scream,0
7405.0,Dimension Films,4232,Scream,1
441.0,Columbia Pictures Corporation,9378,Thir13en Ghosts,0
1786.0,Dark Castle Entertainment,9378,Thir13en Ghosts,1
88.0,Hawk Films,694,The Shining,0
6194.0,Warner Bros.,694,The Shining,1
33.0,Universal Pictures,105,Back to the Future,0
56.0,Amblin Entertainment,105,Back to the Future,1
1786.0,Dark Castle Entertainment,11377,House on Haunted Hill,0
6194.0,Warner Bros.,11377,House on Haunted Hill,1
35.0,Lions Gate Films,26367,I Can Do Bad All By Myself,0
74413.0,Cinestyle Media Group,385383,Fight Valley,0
771.0,Mandate Pictures,41210,The Switch,0
2570.0,Bona Fide Productions,41210,The Switch,1
306.0,Twentieth Century Fox Film Corporation,12090,Just Married,0
3929.0,Robert Simonds Productions,12090,Just Married,1
7178.0,Corrino Media Corporation,62630,The Devil's Double,0
7299.0,Corsan,62630,The Devil's Double,1
769.0,Destination Films,16110,Thomas and the Magic Railroad,0
2268.0,Isle of Man Film,16110,Thomas and the Magic Railroad,1
4916.0,Penn Station Entertainment,29427,The Crazies,0
6735.0,Participant Media,29427,The Crazies,1
10342.0,Studio Ghibli,129,Spirited Away,0
1268.0,Focus Films,244114,Firestorm,0
5686.0,Sil-Metropole Organisation,244114,Firestorm,1
10308.0,Dino De Laurentiis Company,2669,The Bounty,0
264.0,Studio Babelsberg,203833,The Book Thief,0
711.0,Fox 2000 Pictures,203833,The Book Thief,1
3250.0,"Summit Entertainment, LLC",13523,Sex Drive,0
10067.0,Alloy Entertainment,13523,Sex Drive,1
33.0,Universal Pictures,25195,Leap Year,0
158.0,Spyglass Entertainment,25195,Leap Year,1
4.0,Paramount Pictures,17277,The Fall of the Roman Empire,0
10253.0,Samuel Bronston Productions,17277,The Fall of the Roman Empire,1
23.0,Imagine Entertainment,50725,Take Me Home Tonight,0
134.0,Rogue Pictures,50725,Take Me Home Tonight,1
2605.0,Gran Via Productions,82631,Won't Back Down,0
10221.0,Walden Media,82631,Won't Back Down,1
3592.0,Warner Bros. Family Entertainment,73191,The Nutcracker,0
8.0,Fine Line Features,22479,Kansas City,0
7832.0,CiBy 2000,22479,Kansas City,1
1785.0,Likely Story,340611,Indignation,0
2481.0,Platinum Dunes,10065,The Amityville Horror,0
7405.0,Dimension Films,10065,The Amityville Horror,1
267.0,Beverly Detroit,2757,Adaptation.,0
278.0,Propaganda Films,2757,Adaptation.,1
33.0,Universal Pictures,11683,Land of the Dead,0
2995.0,Atmosphere Entertainment MM,11683,Land of the Dead,1
20542.0,Sun Entertainment Culture,244339,Out of Inferno,0
20543.0,Universe Entertainment,244339,Out of Inferno,1
33.0,Universal Pictures,1878,Fear and Loathing in Las Vegas,0
491.0,Summit Entertainment,1878,Fear and Loathing in Las Vegas,1
2531.0,Media Rights Capital,23082,The Invention of Lying,0
2723.0,Lin Pictures,23082,The Invention of Lying,1
33.0,Universal Pictures,195589,Neighbors,0
16615.0,Point Grey Pictures,195589,Neighbors,1
12.0,New Line Cinema,854,The Mask,0
552.0,Dark Horse Entertainment,854,The Mask,1
18.0,Gracie Films,2280,Big,0
306.0,Twentieth Century Fox Film Corporation,2280,Big,1
306.0,Twentieth Century Fox Film Corporation,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0
20567.0,Four By Two Productions,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1
2527.0,Marc Platt Productions,8835,Legally Blonde,0
8411.0,Metro-Goldwyn-Mayer (MGM),8835,Legally Blonde,1
4.0,Paramount Pictures,157,Star Trek III: The Search for Spock,0
126.0,Lakeshore Entertainment,8643,The Exorcism of Emily Rose,0
1838.0,Firm Films,8643,The Exorcism of Emily Rose,1
2608.0,Happy Madison Productions,10402,Deuce Bigalow: Male Gigolo,0
6370.0,Quinta Communications,10402,Deuce Bigalow: Male Gigolo,1
16558.0,Stoney Lake Entertainment,218043,Left Behind,0
711.0,Fox 2000 Pictures,9043,The Family Stone,0
8411.0,Metro-Goldwyn-Mayer (MGM),21301,Barbershop 2:  Back in Business,0
5.0,Columbia Pictures,10147,Bad Santa,0
14722.0,Triptych Pictures,10147,Bad Santa,1
12.0,New Line Cinema,816,Austin Powers: International Man of Mystery,0
594.0,Capella International,816,Austin Powers: International Man of Mystery,1
33.0,Universal Pictures,302688,My Big Fat Greek Wedding 2,0
4171.0,Playtone,302688,My Big Fat Greek Wedding 2,1
711.0,Fox 2000 Pictures,60307,Diary of a Wimpy Kid: Rodrick Rules,0
5420.0,Color Force,60307,Diary of a Wimpy Kid: Rodrick Rules,1
306.0,Twentieth Century Fox Film Corporation,106,Predator,0
840.0,Lawrence Gordon Productions,106,Predator,1
6194.0,Warner Bros.,279,Amadeus,0
2514.0,Alliance Films,8617,Prom Night,0
4.0,Paramount Pictures,10625,Mean Girls,0
1756.0,Broadway Video,10625,Mean Girls,1
679.0,Timnick Films,10934,Under the Tuscan Sun,0
3983.0,Blue Gardenia Productions,10934,Under the Tuscan Sun,1
987.0,USA Films,5279,Gosford Park,0
70.0,American Zoetrope,10013,Peggy Sue Got Married,0
559.0,TriStar Pictures,10013,Peggy Sue Got Married,1
9015.0,Worldview Entertainment,194662,Birdman,0
10104.0,New Regency Pictures,194662,Birdman,1
12966.0,Perdido Productions,160588,Blue Jasmine,0
33.0,Universal Pictures,9829,United 93,0
694.0,StudioCanal,9829,United 93,1
33.0,Universal Pictures,10028,Honey,0
2527.0,Marc Platt Productions,10028,Honey,1
915.0,Hollywood Pictures,10535,Spy Hard,0
494.0,AVCO Embassy Pictures,790,The Fog,0
495.0,EDI,790,The Fog,1
551.0,Mandalay Pictures,43959,Soul Surfer,0
559.0,TriStar Pictures,43959,Soul Surfer,1
4.0,Paramount Pictures,10364,Catch-22,0
73862.0,Filmways Productions,10364,Catch-22,1
923.0,Legendary Pictures,16991,Observe and Report,0
2609.0,De Line Pictures,16991,Observe and Report,1
499.0,De Laurentiis Entertainment Group,9610,Conan the Destroyer,0
60.0,United Artists,1578,Raging Bull,0
33.0,Universal Pictures,25643,Love Happens,0
4403.0,Stuber Productions,25643,Love Happens,1
4.0,Paramount Pictures,11904,Young Sherlock Holmes,0
56.0,Amblin Entertainment,11904,Young Sherlock Holmes,1
60.0,United Artists,28665,Fame,0
126.0,Lakeshore Entertainment,28665,Fame,1
43.0,Fox Searchlight Pictures,44115,127 Hours,0
6194.0,Warner Bros.,44115,127 Hours,1
27.0,DreamWorks SKG,10569,Small Time Crooks,0
5.0,Columbia Pictures,10560,Center Stage,0
23.0,Imagine Entertainment,333348,Love the Coopers,0
4205.0,Groundswell Productions,333348,Love the Coopers,1
711.0,Fox 2000 Pictures,20483,Catch That Kid,0
1757.0,Mad Chance,20483,Catch That Kid,1
12.0,New Line Cinema,11457,Life as a House,0
33.0,Universal Pictures,321697,Steve Jobs,0
258.0,Scott Rudin Productions,321697,Steve Jobs,1
289.0,Ingenious Film Partners,19840,"I Love You, Beth Cooper",0
436.0,1492 Pictures,19840,"I Love You, Beth Cooper",1
7405.0,Dimension Films,22327,Youth in Revolt,0
1584.0,ITC Entertainment,38665,The Legend of the Lone Ranger,0
5.0,Columbia Pictures,2575,The Tailor of Panama,0
3201.0,Merlin Films,2575,The Tailor of Panama,1
1819.0,Cinema 77,11644,Blow Out,0
1786.0,Dark Castle Entertainment,146227,Getaway,0
2982.0,Signature Pictures,146227,Getaway,1
43.0,Fox Searchlight Pictures,68924,The Ice Storm,0
10565.0,Good Machine,68924,The Ice Storm,1
97.0,Castle Rock Entertainment,253235,And So It Goes,0
31832.0,Envision Entertainment,253235,And So It Goes,1
5.0,Columbia Pictures,22102,Troop Beverly Hills,0
6313.0,Weintraub Entertainment Group,22102,Troop Beverly Hills,1
805.0,Serendipity Point Films,18701,Being Julia,0
8411.0,Metro-Goldwyn-Mayer (MGM),10068,Nine 1/2 Weeks,0
11670.0,Producers Sales Organization (PSO),10068,Nine 1/2 Weeks,1
4.0,Paramount Pictures,848,Dragonslayer,0
3166.0,Walt Disney Productions,848,Dragonslayer,1
16923.0,Zephyr Films,36811,The Last Station,0
44224.0,Egoli Tossell Film,36811,The Last Station,1
9195.0,Touchstone Pictures,522,Ed Wood,0
2130.0,Mr. Mudd Production,130150,Labor Day,0
9350.0,Indian Paintbrush,130150,Labor Day,1
886.0,Kinokompaniya CTB,12246,Mongol: The Rise of Genghis Khan,0
1972.0,X-Filme Creative Pool,12246,Mongol: The Rise of Genghis Khan,1
694.0,StudioCanal,13809,RockNRolla,0
1786.0,Dark Castle Entertainment,13809,RockNRolla,1
2521.0,Golden Harvest Company,27380,Megaforce,0
16379.0,Northshore Investments Ltd.,27380,Megaforce,1
97.0,Castle Rock Entertainment,10549,Hamlet,0
6189.0,Turner Pictures (I),10549,Hamlet,1
2814.0,Great Scott Productions Pty. Ltd.,33870,Mao's Last Dancer,0
6194.0,Warner Bros.,245703,Midnight Special,0
19246.0,Faliro House Productions,245703,Midnight Special,1
27.0,DreamWorks SKG,10739,Anything Else,0
247.0,Granada Film Productions,10739,Anything Else,1
1471.0,Archer Street Productions,127560,The Railway Man,0
1632.0,Lionsgate,127560,The Railway Man,1
223.0,Les Films du Losange,37903,The White Ribbon,0
224.0,Wega Film,37903,The White Ribbon,1
10165.0,New Century Entertainment Corporation,10017,The Wraith,0
10166.0,Alliance Entertainment,10017,The Wraith,1
97.0,Castle Rock Entertainment,11468,Salton Sea,0
3982.0,Darkwoods Productions,11468,Salton Sea,1
11448.0,Exclusive Media Group,193613,Metallica: Through the Never,0
11486.0,Picturehouse Entertainment,193613,Metallica: Through the Never,1
3319.0,Senator Entertainment Co,17436,The Informers,0
2254.0,Egoli Tossell Film AG,43434,Carlos,0
5358.0,Canal+,43434,Carlos,1
2195.0,Central-Europa Film,31166,I Come with the Rain,0
5358.0,Canal+,31166,I Come with the Rain,1
3631.0,Filmax,69848,One Man's Hero,0
11601.0,Silver Lion Films,69848,One Man's Hero,1
2482.0,Dead Films,8408,Day of the Dead,0
2483.0,Laurel Entertainment,8408,Day of the Dead,1
2373.0,Patriot Pictures,332411,I Am Wrath,0
3084.0,Vallelonga Productions,332411,I Am Wrath,1
2203.0,Onyx Films,9389,Renaissance,0
5381.0,Backup Films,9389,Renaissance,1
3418.0,Famous Films (II),9626,Red Sonja,0
8411.0,Metro-Goldwyn-Mayer (MGM),9626,Red Sonja,1
4908.0,First Generation Films,75638,Red Lights,0
6538.0,Antena 3 Films,75638,Red Lights,1
5.0,Columbia Pictures,8363,Superbad,0
10105.0,Apatow Productions,8363,Superbad,1
35.0,Lions Gate Films,15670,Madea Goes to Jail,0
3096.0,"Tyler Perry Company, The",15670,Madea Goes to Jail,1
5106.0,Copperheart Entertainment,290555,Wolves,0
8147.0,Entertainment One,290555,Wolves,1
491.0,Summit Entertainment,8328,Step Up 2: The Streets,0
2378.0,Offspring Entertainment,8328,Step Up 2: The Streets,1
308.0,The Weinstein Company,10982,Hoodwinked!,0
7580.0,Kanbar Entertainment,10982,Hoodwinked!,1
35.0,Lions Gate Films,205,Hotel Rwanda,0
60.0,United Artists,205,Hotel Rwanda,1
306.0,Twentieth Century Fox Film Corporation,1620,Hitman,0
444.0,Dune Entertainment,1620,Hitman,1
43.0,Fox Searchlight Pictures,175541,Black Nativity,0
85720.0,Malvern Pictures,175541,Black Nativity,1
3604.0,Grindstone Entertainment Group,241254,The Prince,0
10405.0,Emmett/Furla Films,241254,The Prince,1
44.0,Cruise/Wagner Productions,1933,The Others,0
104.0,Canal Plus,1933,The Others,1
306.0,Twentieth Century Fox Film Corporation,679,Aliens,0
396.0,SLM Production Group,679,Aliens,1
6194.0,Warner Bros.,11113,My Fair Lady,0
441.0,Columbia Pictures Corporation,3597,I Know What You Did Last Summer,0
1236.0,Mandalay Entertainment,3597,I Know What You Did Last Summer,1
306.0,Twentieth Century Fox Film Corporation,193893,Let's Be Cops,0
28787.0,WideAwake,193893,Let's Be Cops,1
43.0,Fox Searchlight Pictures,9675,Sideways,0
1187.0,Michael London Productions,9675,Sideways,1
2773.0,Broken Lizard Industries,9988,Beerfest,0
