language,cast_0,director,genre_0,company_0,country,cast_num,crew_num,popularity,KNeigh,NBGaus,NBGaus_pf,MLP,EnsmblHD,EnsmblSF,EnsmblSW
0,450,164,5,9,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,55,138,0,58,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,370,60,1,185,0,1,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,281,1489,5,341,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1075,1557,13,791,6,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,607,271,5,13,0,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,493,314,15,95,6,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,314,286,8,13,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,155,605,5,63,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,65,12,1,31,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1366,1440,8,338,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,208,1052,8,493,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,75,262,0,108,0,1,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,523,814,0,6,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1068,866,8,618,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,990,1189,8,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,966,1607,15,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,64,43,1,19,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,386,1579,5,802,13,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,115,1751,16,338,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1901,2160,8,1193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,796,906,6,189,1,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,278,375,5,437,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1445,1709,5,494,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1845,2114,8,1162,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,77,1886,5,330,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,124,46,8,13,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,139,437,1,317,1,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,278,77,5,142,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,26,20,0,15,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,155,308,13,163,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1563,1820,12,686,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1323,1583,4,380,18,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,287,326,8,15,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1676,1941,15,1042,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,518,629,15,44,37,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,100,104,0,142,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1991,2245,20,1254,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1443,1705,2,482,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39,222,1,5,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,85,891,15,200,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1241,1487,15,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1321,1580,5,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39,42,5,31,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,406,53,1,110,6,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1429,1696,0,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,451,417,5,9,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,7,1576,5,273,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16,369,0,15,9,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1045,725,6,63,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,194,123,8,80,7,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,31,42,1,28,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,803,959,3,427,8,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,1,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,84,79,7,22,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,100,1016,6,434,0,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1086,919,15,126,0,0,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,523,633,13,267,0,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1050,1257,5,193,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,819,975,5,9,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,314,132,0,15,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1765,2029,2,1101,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,854,422,8,474,0,1,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,413,1889,5,317,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,581,902,3,1,0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,9,67,14,18,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1301,652,16,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,864,1027,7,2,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0,1971,725,6,570,6,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,191,32,0,18,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,286,735,11,78,11,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,78,1689,5,78,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,434,255,8,15,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2063,2317,6,1299,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,935,1130,5,126,37,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,168,1006,13,466,9,0,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,153,482,5,283,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,55,203,5,9,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,506,105,5,273,9,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,184,197,3,2,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,33,219,1,52,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1491,1932,5,1033,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,118,576,8,15,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,237,832,1,337,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,382,134,4,11,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1683,1947,6,1047,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,758,225,15,15,1,0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,137,137,8,2,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1358,2012,8,840,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,513,1254,3,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,280,992,8,692,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33,67,13,13,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,32,236,0,1,6,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,44,41,0,2,6,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,727,792,5,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1169,1909,15,1016,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,155,275,13,212,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,947,1558,0,659,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,129,297,8,15,7,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1647,1905,8,1012,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1710,1977,15,1068,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1822,1482,5,1141,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,494,1410,5,18,0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1340,1603,5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,132,558,8,2,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,327,1030,0,482,1,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,142,143,2,9,5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1379,1284,6,831,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,550,37,5,10,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,901,1083,15,15,0,0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1762,2024,15,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,843,41,5,61,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0,72,773,13,18,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
0,65,186,4,13,7,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,409,112,5,277,20,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,580,1955,6,326,12,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,363,454,0,13,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,441,325,17,5,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,138,692,5,186,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,140,426,0,18,9,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1327,922,15,9,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,299,695,8,78,0,1,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,720,882,5,394,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,313,1177,8,95,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0,1756,2018,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,115,430,4,15,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,313,104,2,9,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1143,1373,8,678,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,810,874,0,436,3,1,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,208,581,1,240,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,159,138,0,63,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,973,1172,5,220,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2057,2313,8,1297,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,284,366,2,1,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1017,1175,8,13,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,87,727,0,357,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,328,399,8,15,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,54,676,8,13,0,0,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,706,867,8,18,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,586,1123,5,56,0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,786,491,8,313,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1800,2066,16,1127,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,636,714,5,31,13,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1582,1835,16,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,947,1409,6,702,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,461,572,8,236,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1707,1187,8,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,970,1170,15,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,392,636,7,268,18,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,132,216,8,2,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,159,391,0,52,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1118,1335,5,649,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1145,2023,15,1096,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39,118,5,9,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1995,2250,5,1256,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,419,531,2,217,6,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,926,2309,16,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1464,1885,5,1035,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2019,2271,16,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,277,36,2,13,7,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,906,1087,15,200,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,1078,1419,5,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,312,294,5,2,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,842,1000,1,5,0,1,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,411,518,3,213,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,681,838,5,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,84,186,8,31,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1257,2187,5,1212,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,701,1104,5,1107,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,337,296,0,165,1,1,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,101,14,0,10,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1190,339,13,2,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,200,323,12,2,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1865,218,5,661,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,314,863,5,381,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1002,1205,7,116,10,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35,10,0,13,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,470,383,0,78,0,1,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2037,2291,13,1282,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1228,1476,7,622,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,284,14,0,53,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,228,499,1,15,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,522,48,0,41,0,0,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1067,1189,8,15,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,132,522,12,214,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,975,131,9,60,5,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0,855,465,15,475,0,1,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0,84,315,1,15,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,236,613,5,135,10,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,873,853,5,18,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,551,167,3,163,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,36,47,5,63,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1755,2017,5,1094,9,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,150,538,6,221,16,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,16,719,12,45,0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,9,405,6,200,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,926,1647,16,193,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,698,856,1,63,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,78,130,6,46,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,647,852,8,938,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1159,946,15,200,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37,821,2,861,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1257,1500,5,719,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1376,205,5,841,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,981,106,16,565,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,962,408,5,5,0,0,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,228,339,9,2,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,271,683,8,18,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,346,709,15,634,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,1162,1394,0,690,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,426,187,0,15,9,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,125,124,2,15,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,926,2258,16,193,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,174,189,1,31,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,308,226,5,44,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,98,146,1,7,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1064,1268,5,186,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1411,1681,8,193,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,139,354,2,15,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,771,930,8,429,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,413,523,8,13,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,240,1482,1,78,1,1,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,2017,1448,5,41,18,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1275,1520,5,764,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1502,1763,12,924,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1053,1259,5,610,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,273,305,1,128,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,125,383,5,130,7,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1101,1895,5,835,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,115,245,11,31,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,102,1525,0,767,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,341,466,8,53,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1900,2159,16,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,1452,8,149,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,476,332,8,15,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,884,1050,8,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,799,956,8,423,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,277,312,0,2,0,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,205,348,5,2,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,163,93,1,31,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,688,667,1,541,9,0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,2055,2311,16,1296,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,280,1342,8,653,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,400,440,15,2,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,92,669,8,9,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
32,2010,2264,5,1266,65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,71,243,8,15,0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,125,115,1,109,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,712,873,8,15,6,0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0,371,404,5,108,7,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,112,67,5,44,7,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,611,543,5,490,6,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,255,1400,8,126,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,78,103,0,41,1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,928,1120,5,46,0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,211,1457,0,720,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,89,525,8,523,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,188,202,8,15,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,427,543,5,144,0,0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,714,466,8,53,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,377,269,8,2,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1490,1750,0,6,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,125,373,5,9,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1246,1450,12,63,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,252,823,5,78,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0,1870,1445,16,417,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55,420,8,746,6,0,2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,219,653,8,14,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,214,1140,14,55,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0,1223,1469,8,194,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,72,408,13,652,0,0,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,1,1,1,1,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1146,1002,5,462,9,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,88,1158,12,9,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,124,163,8,9,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,164,127,1,52,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,586,466,8,115,0,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1029,1232,8,589,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,70,102,2,22,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1853,2118,5,1169,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,155,656,5,91,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0,477,23,3,96,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,270,445,0,90,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,283,1966,5,691,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,297,343,3,15,1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
