language,cast_0,director,genre_0,company_0,country,cast_num,crew_num
0,51,285,8,15,0,1,3
0,132,547,5,329,0,0,2
0,118,576,8,15,0,0,0
0,618,764,5,2,1,0,0
0,230,765,5,273,1,0,1
0,619,81,5,330,0,0,3
0,500,766,4,9,0,0,1
0,143,767,8,331,0,0,2
0,272,445,5,9,0,0,1
0,221,455,17,15,0,2,2
0,620,768,1,193,0,1,0
0,398,769,8,75,0,0,3
0,324,18,5,15,1,1,3
0,621,600,15,91,0,0,3
0,63,520,5,95,7,0,1
0,622,770,5,5,0,1,2
0,623,41,5,2,1,3,0
0,624,71,5,332,7,0,2
0,625,103,14,13,10,0,3
0,374,771,5,333,1,0,3
0,626,772,1,334,1,0,3
0,72,773,13,18,0,0,0
0,365,579,15,118,6,1,3
0,482,774,13,9,7,0,1
0,44,775,5,13,0,0,1
0,346,335,7,200,0,0,2
0,129,776,6,52,0,2,1
0,259,647,6,335,6,1,2
0,155,130,8,158,0,0,2
0,627,196,14,336,22,0,3
0,100,275,8,337,0,0,1
0,573,595,5,338,9,0,2
0,628,85,8,339,1,0,1
0,222,286,0,2,0,3,2
0,629,193,8,1,0,1,2
0,54,285,8,15,0,2,0
0,597,395,12,63,0,0,3
0,140,777,13,112,0,1,3
0,71,243,8,12,0,3,3
0,51,469,0,2,0,1,2
0,387,277,5,18,0,1,3
0,56,256,11,102,0,0,1
0,518,130,5,46,0,0,2
0,630,752,5,78,1,1,1
0,447,545,15,31,0,0,3
0,631,500,15,13,0,0,3
0,129,373,0,15,9,0,3
0,315,376,15,340,0,0,2
0,26,26,6,9,0,1,2
0,439,162,8,341,0,0,1
0,632,296,1,9,0,0,3
0,506,320,0,2,0,1,1
0,5,470,5,45,0,0,3
0,570,778,8,342,0,0,0
0,155,291,8,13,0,1,0
0,61,779,5,158,9,0,1
0,44,442,13,86,41,0,2
0,185,370,8,18,7,0,1
0,633,780,0,343,6,0,0
0,218,781,13,273,1,0,3
0,308,782,2,344,0,0,3
0,221,695,8,31,7,1,1
0,37,361,12,345,0,0,0
0,111,783,1,15,0,0,0
0,30,224,4,295,0,1,3
0,504,784,5,14,5,0,3
0,436,287,5,149,0,0,3
0,194,123,8,18,0,0,2
0,252,275,5,78,0,1,3
0,286,325,5,19,0,2,3
0,309,77,5,346,0,0,0
0,140,426,0,18,9,1,2
0,634,785,5,86,0,1,0
0,635,206,6,102,0,1,3
0,140,37,5,15,0,1,3
0,636,714,5,31,13,1,3
0,637,110,5,31,14,1,0
0,208,151,14,347,0,0,3
7,638,786,6,15,3,0,0
0,639,647,15,13,6,1,3
0,268,787,6,256,11,0,1
0,640,502,0,318,0,0,2
0,641,56,0,9,0,2,3
0,642,788,4,13,16,2,1
0,56,205,13,9,0,2,2
0,101,373,13,63,0,0,3
0,314,132,0,15,0,1,2
0,365,789,8,63,9,0,3
0,536,643,8,63,1,0,3
0,137,790,8,348,0,1,0
0,24,441,8,18,0,0,1
0,355,243,8,113,0,1,3
0,79,513,0,110,0,1,3
0,379,299,0,43,0,0,0
0,643,104,15,18,1,1,2
0,644,477,15,13,6,0,3
0,413,613,5,19,0,0,0
0,162,791,1,255,0,0,1
0,1,11,5,63,1,0,1
0,522,792,8,349,0,0,0
0,140,793,0,40,6,0,3
0,155,794,15,18,0,0,3
0,124,163,8,264,0,0,0
0,155,47,5,249,0,3,3
0,570,381,0,342,6,0,3
0,511,605,2,15,9,0,1
0,278,205,0,15,0,2,3
0,471,428,0,53,0,0,1
0,645,795,5,2,9,1,3
0,26,336,6,15,0,0,3
0,43,24,0,13,0,0,0
0,283,601,5,63,0,0,3
0,646,796,3,9,0,0,2
0,562,755,3,318,0,0,2
0,647,576,0,15,0,0,1
0,648,544,5,236,0,1,1
0,379,797,0,18,9,0,3
0,394,798,12,2,0,0,3
0,398,799,8,158,0,0,0
0,649,316,5,1,0,0,0
0,125,118,5,95,0,0,2
0,650,572,8,236,0,0,1
0,651,800,15,78,0,0,3
0,652,801,8,45,6,1,2
0,379,299,0,43,0,0,1
0,121,561,5,9,0,0,2
0,650,441,8,31,0,0,1
0,401,802,7,350,1,0,2
0,653,803,1,151,0,0,3
0,242,804,6,243,9,0,3
0,180,805,5,5,0,2,2
0,76,411,5,351,0,0,3
0,654,647,15,15,6,0,3
0,655,806,9,18,8,1,2
0,656,807,1,46,1,1,1
0,89,469,8,18,0,1,3
0,657,808,0,9,0,0,3
0,471,289,5,135,0,1,3
0,658,510,1,352,10,0,1
0,659,305,8,353,0,1,2
0,26,192,6,9,0,0,2
0,200,809,8,72,0,0,1
0,660,810,5,1,0,0,0
0,661,811,8,354,0,0,3
0,662,812,8,14,7,1,1
0,154,433,5,355,0,1,1
0,1,813,12,13,0,0,1
0,419,643,5,151,0,0,2
0,523,814,0,6,0,0,0
0,663,815,2,63,0,0,3
0,379,816,0,347,0,0,2
0,188,601,8,2,0,1,1
0,664,817,8,31,0,0,3
0,307,189,13,100,7,0,2
0,665,98,8,193,15,0,0
0,134,818,5,78,8,0,2
0,666,819,3,13,3,0,0
0,25,820,5,1,0,0,0
0,132,821,6,230,0,0,1
0,667,822,5,79,0,0,2
0,333,823,8,9,0,0,1
0,668,545,5,86,0,0,1
0,136,625,8,44,0,0,3
0,465,824,0,2,0,1,2
0,187,825,0,2,0,0,1
0,87,434,13,317,1,1,3
0,495,407,0,9,0,0,2
0,669,500,15,356,0,0,0
0,670,404,5,9,18,1,0
0,56,243,5,41,0,0,2
0,671,623,2,52,1,0,1
0,403,349,13,143,0,0,3
0,136,531,5,2,7,0,1
0,119,826,5,75,0,1,2
0,79,465,0,18,0,1,2
2,672,827,8,235,9,0,1
0,87,727,0,357,0,1,3
0,140,431,5,178,18,0,1
0,310,413,10,358,0,0,0
0,343,707,5,9,0,3,2
0,663,448,5,9,10,0,0
0,267,828,5,18,0,0,0
0,523,829,15,359,0,0,3
0,673,830,8,52,0,0,1
0,211,378,5,360,0,0,0
0,357,643,8,63,0,1,3
0,674,831,0,361,0,0,3
0,237,832,1,337,0,0,1
0,675,833,0,46,15,0,0
0,676,834,0,63,0,0,0
0,271,683,8,18,0,0,1
0,236,142,5,362,4,0,2
0,677,835,0,363,0,3,1
0,678,836,8,193,6,0,0
0,491,784,5,364,32,0,2
0,679,386,0,365,0,0,0
0,19,334,8,243,12,0,3
0,191,837,5,307,0,0,2
0,680,12,2,160,0,0,1
0,681,838,5,39,0,0,0
0,413,773,8,241,0,0,2
0,682,839,5,366,11,0,0
0,78,840,5,218,0,2,3
0,683,659,3,367,9,0,0
2,684,804,8,368,9,1,2
0,685,331,5,279,0,0,0
2,686,841,7,369,9,0,0
7,687,842,7,370,0,0,0
0,688,17,6,24,1,1,3
0,552,843,12,371,1,1,3
0,689,844,9,9,11,0,1
10,496,845,13,372,16,0,0
0,690,846,0,373,26,0,3
0,199,487,5,374,1,0,1
0,28,382,1,223,32,0,1
0,500,847,4,9,0,0,3
0,159,230,5,2,0,0,2
0,429,545,15,63,0,3,2
0,355,727,0,375,0,0,1
0,691,132,8,376,0,0,2
0,100,591,8,100,6,0,3
0,191,848,5,9,0,0,1
0,586,231,8,31,0,0,1
0,125,252,8,52,0,1,1
0,692,664,15,2,0,0,3
0,280,849,12,158,0,0,0
0,51,607,8,377,0,0,1
0,365,850,8,378,7,0,0
0,129,851,8,186,1,1,3
0,693,852,1,53,0,0,0
0,612,138,5,46,7,0,3
0,694,273,8,31,0,0,0
0,695,343,2,2,0,0,1
0,696,853,1,15,0,0,1
0,429,353,0,229,0,1,1
0,119,280,8,53,0,0,0
0,173,854,12,95,0,0,0
0,697,629,8,95,0,0,2
0,371,855,5,45,7,0,0
0,75,738,3,1,15,0,1
0,698,856,1,63,1,0,1
0,699,857,12,193,12,0,0
0,109,656,13,135,0,0,3
1,700,655,2,280,8,0,2
0,126,367,8,2,0,0,1
0,188,155,8,53,0,0,1
0,542,611,1,20,0,3,3
0,13,26,0,2,0,1,2
0,568,491,8,9,0,0,0
0,467,477,15,13,0,0,3
0,701,297,5,217,0,2,3
0,32,135,6,344,0,0,3
0,416,858,8,91,0,0,2
0,301,170,12,5,5,1,2
0,702,388,14,44,0,1,1
0,703,859,2,379,14,1,2
0,393,400,5,18,0,0,0
0,554,860,0,53,0,0,0
0,704,147,0,380,18,0,1
0,705,861,1,15,0,1,2
0,476,862,5,63,0,0,3
0,314,863,5,381,0,0,0
0,504,431,5,46,0,0,1
0,249,510,0,158,0,0,1
0,101,719,9,41,0,1,3
2,339,864,5,220,14,0,1
0,361,865,11,382,6,0,3
0,462,487,5,122,7,0,1
0,137,866,5,383,1,0,1
10,496,845,5,384,5,0,0
0,44,309,15,95,0,1,3
0,706,867,8,385,0,1,2
0,16,868,10,386,10,0,3
0,289,276,2,9,0,0,3
0,132,305,12,18,0,0,3
0,284,366,2,1,0,0,0
0,57,195,5,1,0,0,0
0,109,441,8,1,0,0,1
0,200,325,5,10,0,0,1
0,707,625,0,138,0,0,3
0,52,752,5,2,13,3,2
0,685,643,5,10,13,1,0
0,143,566,13,2,0,1,0
0,342,869,5,13,0,1,3
0,708,870,5,387,0,1,0
0,268,154,2,126,7,1,3
0,242,309,5,63,1,0,2
0,115,147,5,180,0,0,2
0,236,752,5,388,1,0,2
0,707,871,8,46,0,0,3
0,219,653,8,31,0,0,3
0,138,634,6,179,9,0,3
0,328,202,8,19,0,0,0
0,709,94,8,91,0,0,1
0,175,433,6,355,0,0,2
0,710,607,8,200,0,1,3
0,711,872,5,64,0,0,3
0,309,373,8,15,0,3,2
0,712,873,8,15,6,0,2
0,270,445,0,90,0,0,2
0,713,874,7,13,7,0,0
0,714,361,8,273,7,0,0
0,715,875,0,194,0,0,1
0,716,876,0,389,0,0,0
0,717,877,5,9,0,0,0
0,53,631,8,15,0,2,1
0,718,763,6,390,14,1,3
0,1,878,5,391,1,0,2
12,719,127,5,392,34,0,3
2,672,879,12,189,14,0,3
0,85,880,0,393,0,0,3
0,476,767,0,90,0,0,0
0,121,881,14,179,9,0,3
0,204,408,0,9,0,0,1
0,720,882,5,394,0,0,0
2,721,743,12,193,9,0,0
0,3,419,6,217,0,1,2
0,129,129,5,135,0,0,1
0,722,227,8,5,0,0,0
0,125,529,5,126,0,0,3
4,723,883,3,395,42,0,0
0,724,695,12,296,11,0,0
0,286,325,4,148,0,2,3
0,725,884,3,9,0,0,3
0,726,185,8,396,1,0,0
0,642,885,0,13,16,1,0
0,64,353,8,9,7,0,1
0,214,361,5,95,0,2,3
0,453,473,13,112,7,1,3
0,727,792,5,55,0,0,0
0,270,111,0,397,0,0,2
0,728,761,5,41,0,0,1
0,729,886,15,78,0,1,3
0,730,2,5,398,0,0,3
0,56,887,5,53,0,1,2
0,37,176,12,120,0,0,1
0,731,888,5,179,9,1,2
0,697,889,5,158,0,0,0
0,190,776,5,41,29,0,3
0,732,890,8,15,0,1,2
0,733,467,0,399,6,0,3
0,39,37,1,20,0,2,3
0,443,123,8,18,0,0,1
0,554,37,4,46,0,2,2
0,85,891,15,200,0,0,1
0,170,161,0,9,0,1,2
0,172,236,8,400,0,2,1
0,190,247,13,194,0,2,3
0,65,892,17,9,0,0,1
0,347,893,8,401,0,1,1
0,204,894,15,15,0,0,2
0,387,151,1,1,0,0,0
0,428,32,15,13,0,0,3
0,314,354,1,2,0,0,1
0,99,751,8,13,0,1,3
0,92,773,8,9,7,3,2
0,633,212,0,13,0,0,1
0,734,338,8,2,0,0,3
0,129,689,8,273,0,0,1
0,308,222,1,1,0,0,1
0,561,534,5,53,0,0,0
0,735,895,5,38,0,3,3
0,676,718,5,91,0,0,1
0,522,792,8,55,0,0,0
0,1,23,2,18,0,1,1
0,736,896,5,13,0,1,3
0,522,792,5,402,0,0,1
0,341,408,0,18,0,0,2
0,46,897,8,403,0,1,0
0,737,703,8,44,28,0,2
0,738,898,1,1,10,0,1
0,739,899,9,38,1,1,2
0,139,900,7,1,10,0,1
0,740,569,6,359,0,0,3
0,143,901,6,52,0,0,2
0,581,902,3,1,0,0,2
0,741,440,15,168,6,0,2
0,742,665,1,139,0,1,1
0,743,703,0,18,0,0,1
0,744,903,5,15,6,2,3
0,259,850,5,151,0,0,3
0,745,904,15,46,0,0,2
0,746,618,8,18,0,1,1
0,64,437,1,194,0,1,1
0,194,275,8,15,0,1,3
0,747,905,1,404,0,0,3
0,129,906,13,405,1,0,3
0,331,907,5,406,0,0,2
0,748,703,15,44,0,0,2
0,33,112,5,118,9,2,2
0,437,80,5,294,0,1,1
0,200,908,5,123,0,1,2
0,725,884,17,9,7,0,2
0,749,671,15,67,0,0,2
0,308,226,5,44,0,0,2
0,750,576,8,200,0,0,2
0,751,909,5,9,0,0,1
0,342,521,9,144,0,0,0
0,752,52,0,2,0,1,2
0,699,910,15,19,10,0,3
0,753,911,8,13,0,0,2
0,754,912,13,2,0,1,1
0,755,913,15,151,0,0,3
0,685,395,5,63,0,0,3
0,44,487,8,164,1,1,1
0,756,914,15,130,7,0,3
0,757,823,5,9,0,0,2
0,270,142,6,87,10,1,3
0,103,149,4,330,0,0,2
0,85,441,8,407,0,0,1
0,64,49,0,273,0,1,1
0,758,225,8,15,1,2,1
0,245,915,0,30,0,1,3
0,493,916,2,45,0,0,3
0,759,917,8,31,0,0,3
0,760,918,1,32,41,0,2
0,761,919,15,79,0,0,2
0,762,510,12,408,10,0,0
0,591,920,7,409,0,0,0
0,763,196,0,410,0,0,2
0,125,921,8,79,7,0,2
0,764,335,8,163,29,1,2
0,121,521,2,411,0,0,1
0,245,922,14,45,0,0,3
0,237,923,5,13,0,0,3
0,765,465,0,2,0,0,1
0,766,924,5,9,0,1,2
0,652,452,12,45,0,1,2
0,358,925,5,15,0,1,0
0,767,291,8,15,0,0,0
0,460,926,8,193,0,0,0
0,244,104,1,18,0,0,2
0,103,133,8,93,0,0,0
0,188,927,5,2,0,1,1
0,136,508,1,118,0,1,3
0,768,231,8,200,0,1,2
0,769,928,6,71,9,0,2
0,129,335,15,412,0,1,3
0,581,929,3,1,0,0,1
0,770,776,8,9,0,0,3
10,771,930,0,2,5,0,2
0,189,931,1,1,0,1,3
0,772,11,5,31,5,0,1
0,342,112,5,405,0,1,1
0,585,932,0,149,0,0,3
0,187,933,8,158,0,0,1
0,328,934,5,2,0,0,0
0,773,935,16,95,0,0,0
0,774,936,5,413,0,2,2
0,735,937,13,24,12,0,1
0,775,703,0,150,0,0,1
0,776,551,0,151,0,0,1
0,313,226,8,44,0,1,2
0,20,938,8,44,0,1,0
0,224,939,0,328,9,0,2
0,84,275,8,2,0,1,2
0,270,394,0,126,0,1,3
0,44,695,0,63,0,0,0
0,777,940,5,414,0,0,3
0,573,118,5,63,0,1,1
0,78,1,8,9,7,0,2
0,277,379,0,63,0,0,0
0,336,385,8,31,0,0,1
0,778,196,0,289,0,2,3
0,306,56,5,415,1,0,2
0,779,941,1,52,8,2,0
0,92,149,5,13,0,0,1
0,230,487,8,193,1,0,1
0,780,832,0,416,0,1,3
0,299,695,8,417,0,0,1
0,603,942,8,19,10,0,2
0,214,809,5,112,0,0,2
0,155,431,8,9,0,0,1
0,387,695,17,63,0,3,3
0,191,32,0,18,0,0,3
0,155,605,5,63,0,0,2
0,781,943,8,233,7,0,0
0,259,240,0,13,0,0,1
0,782,240,0,13,0,0,0
0,783,321,8,15,0,0,0
0,673,223,8,15,0,0,1
0,301,601,8,253,0,3,2
0,784,944,7,193,9,0,0
0,785,945,17,151,0,0,1
0,786,491,8,313,0,1,0
0,787,335,0,274,0,0,3
0,788,946,15,13,0,0,3
0,702,798,8,9,0,0,0
0,789,947,8,418,1,1,1
0,790,948,8,419,20,3,3
0,374,467,5,420,28,1,3
0,64,773,3,421,0,0,2
0,262,420,5,91,0,0,2
0,791,386,0,153,6,1,1
0,792,769,8,41,0,2,3
0,121,949,5,417,9,0,2
0,793,950,13,326,29,0,3
0,794,951,5,364,6,0,2
0,795,952,5,15,0,0,1
0,76,953,5,295,0,0,1
0,11,954,0,41,0,0,2
0,177,691,1,95,0,1,2
0,796,955,5,422,0,0,1
1,797,655,1,63,8,0,3
2,798,650,8,193,9,0,0
0,799,956,8,423,0,0,0
0,224,832,0,424,10,0,3
0,207,957,5,425,0,0,2
0,800,830,8,9,0,0,0
0,3,720,0,200,0,0,3
3,801,146,5,426,10,0,0
0,26,758,5,63,0,0,2
0,802,958,7,193,0,0,1
0,61,324,5,38,9,0,3
1,803,959,3,427,8,0,1
0,262,960,5,428,0,0,0
0,459,961,5,95,0,0,0
0,804,52,1,102,0,0,1
10,771,930,8,429,16,0,0
2,805,580,8,239,9,1,0
0,10,619,0,400,0,0,0
0,278,962,5,193,7,0,0
0,685,504,5,63,0,0,2
0,493,314,15,95,6,1,3
0,806,337,0,430,5,0,0
0,98,963,13,149,6,0,2
0,807,964,8,431,19,0,0
13,808,965,5,432,13,0,1
0,809,966,3,193,0,0,0
0,155,967,5,433,43,0,0
0,98,442,6,67,1,0,3
0,78,968,6,434,0,0,1
0,112,882,5,435,6,0,2
5,810,874,0,436,3,1,3
0,56,256,1,102,1,2,3
0,132,558,8,2,0,1,3
0,278,375,5,437,0,0,0
0,811,969,8,438,6,2,2
0,429,545,13,439,0,0,3
0,812,910,15,46,6,1,3
0,218,327,15,440,0,0,3
0,134,42,1,15,0,2,3
0,682,575,15,168,0,0,3
0,522,792,5,55,0,0,0
0,813,970,0,441,0,0,0
0,437,342,8,300,0,0,2
0,661,80,8,18,7,0,2
0,814,97,5,442,34,0,3
0,228,971,3,443,1,0,0
0,815,107,14,444,0,1,3
1,816,655,2,280,8,0,3
3,817,972,0,303,16,0,0
0,107,142,0,207,0,1,3
0,682,973,5,14,7,1,3
0,818,393,8,445,0,0,3
0,198,974,12,15,18,0,0
0,819,975,5,9,0,1,0
0,439,976,8,12,0,1,3
0,820,977,5,446,0,0,1
0,821,978,7,92,0,0,0
0,733,979,6,417,0,0,1
0,183,980,5,422,0,1,2
0,30,981,15,447,0,0,2
0,78,170,8,448,0,1,2
0,822,229,15,15,6,1,3
10,823,512,0,449,16,0,1
0,1,252,1,15,0,1,3
0,336,982,8,230,0,0,3
0,51,548,8,15,0,2,3
0,103,164,12,13,0,0,1
0,31,483,2,115,0,0,1
0,287,326,8,18,0,0,2
0,137,273,8,450,0,0,2
0,500,847,4,9,0,0,1
0,354,242,13,126,0,0,3
0,707,59,8,157,0,0,0
0,78,983,6,451,0,1,3
0,267,918,8,91,0,0,0
0,314,618,8,158,0,0,0
0,768,984,5,2,7,0,1
0,65,186,4,13,7,1,2
0,824,605,12,15,6,1,2
0,709,94,7,91,0,0,0
0,71,128,4,18,0,0,3
0,825,425,5,5,0,2,2
0,826,913,13,383,0,0,3
0,356,193,8,9,0,1,3
0,509,985,8,452,11,0,2
0,685,979,5,191,7,1,2
0,827,417,8,223,0,0,0
0,215,112,5,416,0,2,3
0,76,695,8,453,0,0,1
0,828,114,5,15,9,0,3
0,346,799,12,15,0,0,3
0,568,986,0,110,0,1,1
0,829,465,15,454,0,0,3
0,830,987,0,154,0,0,0
0,831,269,10,9,0,0,2
0,51,988,8,3,0,0,0
0,71,806,1,455,0,0,3
0,155,47,5,78,0,1,3
0,207,989,5,15,6,0,3
0,832,275,0,9,0,0,1
0,833,990,17,78,0,0,1
0,27,460,1,273,1,1,3
0,299,695,0,31,0,0,3
0,834,991,5,2,0,0,0
0,172,869,8,12,0,0,0
0,60,992,7,91,0,1,2
0,506,566,5,13,0,0,0
0,688,460,5,15,0,0,3
0,591,123,8,0,6,0,1
0,206,757,5,200,0,0,0
0,802,993,0,238,0,0,0
0,98,994,5,2,18,0,3
0,88,205,5,456,0,0,0
0,493,995,0,168,27,0,1
0,506,105,5,273,9,0,1
0,265,339,8,135,0,1,1
0,835,996,1,2,0,0,2
0,836,997,8,307,15,0,0
0,249,447,5,158,0,0,1
0,837,998,2,9,1,0,3
0,49,785,5,457,1,0,0
0,1,23,8,53,0,2,3
0,309,688,5,316,0,0,3
7,838,190,9,458,26,1,3
0,839,126,0,179,1,0,3
0,840,999,1,459,16,0,1
0,174,85,5,135,1,1,1
0,841,542,5,460,10,0,0
0,842,1000,1,5,0,1,3
0,299,695,8,31,1,0,2
0,843,1001,5,461,10,1,3
5,844,1002,13,462,44,3,1
0,845,1003,15,193,15,0,0
0,410,1004,12,463,0,0,1
0,163,237,5,135,0,0,2
0,846,551,17,464,0,0,0
0,768,1005,5,465,7,0,0
0,168,1006,13,466,9,0,3
0,63,1007,6,467,9,0,0
0,847,1008,11,468,0,0,2
0,848,229,15,469,0,1,0
0,88,164,0,470,0,0,3
2,2,1009,0,109,9,0,1
0,71,806,1,471,34,0,0
0,308,1010,6,472,12,0,0
0,353,557,8,2,0,2,1
0,522,792,8,55,0,0,0
0,849,1011,15,473,6,0,0
0,850,106,17,41,0,0,3
0,392,1012,3,95,0,0,1
0,851,1013,5,55,6,1,3
0,815,1014,0,18,9,0,3
0,558,1015,5,273,0,0,1
0,100,1016,6,434,0,1,3
0,754,1017,6,193,0,0,0
0,121,314,15,39,12,0,3
0,308,0,15,18,1,1,3
0,852,1018,5,5,0,0,1
0,692,416,15,46,0,0,3
0,853,625,8,18,0,2,3
0,260,689,8,273,0,0,2
0,854,422,8,474,0,1,2
0,855,465,15,475,0,1,3
0,856,1019,8,476,0,0,1
0,857,576,8,477,0,0,0
0,30,793,0,15,9,1,2
0,858,1020,15,45,6,0,1
0,63,332,8,63,0,0,1
0,124,1021,8,9,0,0,0
0,358,977,5,215,0,0,0
0,859,629,15,273,9,0,1
0,158,398,8,9,0,3,3
0,56,724,5,1,0,2,1
0,567,1022,8,381,0,0,0
0,860,1023,5,5,0,0,0
0,601,1024,8,478,0,3,2
0,208,620,5,479,0,0,0
0,861,5,5,9,0,0,2
0,862,1025,15,200,0,0,3
0,863,1026,8,480,0,0,0
0,864,1027,7,2,0,1,1
0,357,272,13,67,0,0,3
0,865,1028,0,481,0,0,1
0,866,1029,15,52,0,0,3
0,783,370,8,273,45,0,0
0,324,162,8,15,0,1,3
0,327,1030,0,482,1,0,2
0,867,1031,5,401,6,0,1
0,75,1032,0,483,7,0,1
0,436,1033,5,484,0,0,3
0,333,1034,1,485,1,0,0
0,112,218,2,486,3,1,3
0,868,1035,1,487,0,0,1
0,76,130,5,33,18,1,2
0,90,1036,6,488,14,0,3
0,109,821,0,15,7,2,3
2,869,1037,3,489,9,0,0
0,870,1038,0,18,0,0,2
0,871,1039,15,179,0,0,1
0,872,1040,8,2,0,0,1
0,121,1041,5,188,0,0,2
0,410,77,13,18,0,3,3
0,19,105,5,46,1,0,0
0,392,1042,5,490,1,0,1
0,650,1043,8,111,0,0,1
0,319,1044,5,31,0,0,3
0,194,109,5,53,0,0,1
0,103,305,8,13,0,3,3
0,290,339,8,135,0,0,2
0,873,853,5,18,0,0,1
0,874,231,8,31,0,0,2
0,484,353,8,9,0,0,0
0,875,1045,5,34,14,2,3
0,876,330,15,285,0,0,3
0,100,466,8,123,0,0,2
0,877,87,15,13,0,0,2
0,878,1046,5,144,0,0,0
0,879,1047,8,2,0,0,0
4,880,36,2,491,12,1,3
0,881,429,0,19,10,0,1
0,882,262,13,2,0,0,0
0,883,1048,6,77,0,0,2
0,158,572,14,2,0,0,0
0,465,1049,6,361,0,0,1
0,758,225,13,15,1,1,2
0,884,1050,8,13,0,0,0
0,426,695,5,95,0,0,0
14,885,1051,0,492,46,0,3
0,208,1052,8,493,0,2,2
0,572,1053,5,494,7,1,1
0,142,412,8,32,0,0,1
0,351,1054,8,495,0,0,0
0,299,695,8,194,0,0,1
0,481,1055,5,41,0,0,1
0,590,1056,5,28,0,0,1
0,221,830,8,496,0,0,1
0,31,247,5,52,0,2,3
0,886,1057,6,2,0,1,2
0,887,1058,8,497,0,0,0
0,240,1059,0,498,0,0,2
0,432,1060,8,110,0,0,0
0,299,695,8,31,0,0,0
0,888,1061,8,13,0,0,1
0,633,499,1,499,1,0,2
0,166,1062,5,31,0,0,3
0,889,1063,4,500,0,1,1
0,890,758,5,501,0,0,1
0,504,1064,5,338,5,0,3
0,49,460,6,502,1,0,2
0,891,1065,12,158,0,1,1
2,892,1066,8,503,9,0,2
0,237,1067,5,193,7,0,0
0,893,1068,2,333,6,0,2
0,894,934,8,504,0,0,0
0,357,643,5,505,1,0,3
0,151,1069,13,506,19,0,3
0,453,1070,11,507,9,0,3
0,895,1071,8,5,0,0,0
0,896,837,10,399,6,0,0
0,436,1072,0,193,0,0,0
0,335,1073,14,396,0,0,3
2,468,1074,5,103,8,1,1
0,478,65,8,15,6,0,1
0,170,221,0,9,0,0,3
0,443,123,8,18,0,1,3
4,762,847,7,53,0,0,1
0,252,203,8,46,0,1,3
0,55,161,0,9,0,0,3
3,408,105,1,338,5,0,1
0,371,2,5,31,0,1,3
0,281,322,5,95,1,1,3
0,71,243,8,15,0,2,2
0,897,1075,5,508,0,0,0
0,550,37,5,10,0,0,2
8,898,1076,0,509,31,0,1
0,637,1077,9,510,1,2,3
0,560,1040,8,5,0,0,1
0,899,76,5,15,0,0,3
0,709,204,8,32,1,1,3
0,345,1078,15,15,12,0,1
0,460,368,8,5,0,0,0
0,347,893,8,9,0,0,1
0,685,487,5,333,9,1,3
0,182,23,2,511,0,1,2
0,522,792,8,55,0,0,0
0,612,1079,5,2,0,0,2
0,8,1080,5,415,6,1,2
0,900,168,15,114,0,0,2
0,570,80,8,15,0,0,0
0,155,519,5,15,1,2,3
0,252,275,8,13,0,0,2
0,811,1081,7,1,0,0,0
0,109,1082,6,512,0,0,2
0,901,1083,15,15,0,0,3
0,877,335,15,200,0,1,3
0,746,517,5,53,0,0,0
0,159,138,0,63,0,0,2
0,902,1084,8,64,0,3,2
0,37,49,13,267,0,1,3
0,903,48,13,15,6,0,0
0,904,1085,5,317,1,1,3
0,169,429,8,513,0,0,1
0,355,1086,8,18,0,2,0
0,905,764,1,514,1,2,3
0,906,1087,15,200,0,1,3
0,137,644,5,273,0,2,3
0,907,1088,13,285,0,0,3
0,908,1056,8,515,0,0,1
0,629,1089,15,200,0,1,0
0,909,339,1,516,0,1,2
0,154,1090,5,95,0,1,2
0,701,1091,5,340,0,1,3
0,356,1092,8,1,7,0,0
0,499,991,8,18,0,0,1
0,910,1093,15,88,12,2,3
0,436,493,5,154,0,2,0
0,310,400,8,18,0,0,0
0,911,1094,0,355,0,0,3
0,44,475,0,93,0,0,1
0,143,1095,8,32,0,0,1
0,912,1096,14,517,0,0,1
0,913,915,5,2,0,0,0
0,801,695,5,47,18,1,3
0,914,1097,8,32,0,0,3
0,236,1064,5,2,1,1,3
0,26,601,5,13,0,3,2
0,465,1025,0,2,0,0,1
0,915,1098,5,18,1,0,0
0,916,1099,15,32,0,0,1
0,917,1100,15,64,6,0,0
0,620,350,2,1,0,0,0
0,778,1101,0,18,0,0,3
0,918,1102,0,13,0,1,2
0,432,925,5,518,0,0,1
0,211,1103,14,19,10,0,2
0,701,1104,5,396,0,1,2
0,98,142,13,196,1,1,1
0,138,1105,5,443,10,1,0
0,128,208,5,41,0,0,2
0,919,1106,2,15,0,0,1
0,33,741,13,38,0,0,2
0,796,906,6,189,1,1,3
0,920,1107,8,44,0,1,2
0,921,1108,1,519,0,0,0
0,922,529,17,520,0,0,1
0,633,1109,0,499,0,0,1
0,923,1110,13,87,0,1,3
0,392,1111,5,521,1,1,0
0,724,1112,5,32,0,0,0
0,924,1113,13,156,0,1,0
0,925,1114,0,522,6,0,2
0,178,1115,2,523,0,0,0
0,506,566,5,158,1,0,2
0,299,417,8,53,0,0,1
0,926,1116,7,54,0,0,0
0,16,1117,0,524,16,0,1
0,387,100,5,5,0,0,2
0,711,1118,12,91,0,0,0
0,927,252,8,525,1,0,2
0,811,987,17,13,0,0,1
0,125,373,8,378,1,1,3
0,259,1119,5,526,0,0,0
